Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6.99,7.25,5.52,4.58,5.57,3.87,19.48,35.60,30.68,22.57,34.01,25.29,20.21
  └─ YOY Sales Growth %,1897.14%,326.47%,77.49%,6.51%,-20.31%,-46.62%,252.90%,677.29%,450.81%,483.20%,74.59%,-28.96%,-34.13%
Expenses,6.86,6.27,4.90,3.61,5.19,2.97,17.46,29.53,31.55,20.45,31.00,22.91,22.55
  └─ Material Cost %,88%,75%,73%,55%,81%,54%,76%,73%,87%,67%,73%,68%,85%
  └─ Employee Cost %,3%,4%,6%,7%,10%,8%,4%,5%,11%,15%,9%,12%,16%
Operating Profit,0.13,0.98,0.62,0.97,0.38,0.90,2.02,6.07,-0.87,2.12,3.01,2.38,-2.34
OPM %,1.86%,13.52%,11.23%,21.18%,6.82%,23.26%,10.37%,17.05%,-2.84%,9.39%,8.85%,9.41%,-11.58%
Other Income,0.05,0.00,0.50,0.00,0.00,0.00,0.40,0.18,2.87,0.50,0.64,0.02,4.71
  └─ Other income normal,0.05,0.00,0.50,0.00,0.00,0.00,0.40,0.18,2.87,0.50,0.64,0.02,4.71
Interest,0.01,0.01,0.14,0.12,-0.05,0.07,0.08,0.31,0.41,0.13,0.08,0.20,0.39
Depreciation,0.05,0.06,0.08,0.12,0.08,0.17,0.21,0.16,0.22,0.30,1.22,1.00,1.13
Profit before tax,0.12,0.91,0.90,0.73,0.35,0.66,2.13,5.78,1.37,2.19,2.35,1.20,0.85
Tax %,-141.67%,18.68%,34.44%,27.40%,31.43%,25.76%,24.88%,25.95%,2.92%,25.57%,21.70%,37.50%,80.00%
Net Profit,0.30,0.75,0.59,0.53,0.23,0.49,1.60,4.28,1.55,1.27,1.72,0.89,0.30
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,-0,-0,0,0
  └─ Profit excl Excep,0,1,1,1,0,0,2,4,2,1,2,1,0
  └─ Profit for PE,0,1,1,1,0,0,2,4,2,1,2,1,0
  └─ Profit for EPS,0,1,1,1,0,0,2,4,2,1,2,1,0
  └─ YOY Profit Growth %,11%,7400%,743%,-48%,-23%,-35%,171%,708%,574%,159%,8%,-79%,-81%
EPS in Rs,0.02,0.04,0.04,0.03,0.01,0.03,0.09,0.23,0.08,0.07,0.09,0.05,0.02
Raw PDF,,,,,,,,,,,,,
