Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,19.72,21.08,20.72,17.03,18.03,15.78,14.38,15.00,15.59,14.32,13.80,15.53,18.49
  └─ YOY Sales Growth %,-20.96%,0.19%,18.54%,-20.38%,-8.57%,-25.14%,-30.60%,-11.92%,-13.53%,-9.25%,-4.03%,3.53%,18.60%
Expenses,20.82,21.72,21.21,17.83,17.88,17.20,15.92,13.23,13.65,15.37,13.63,15.55,17.83
  └─ Material Cost %,32.00%,39.90%,36.92%,38.11%,35.11%,37.58%,38.60%,37.93%,37.97%,39.80%,36.30%,44.37%,31.96%
  └─ Employee Cost %,41.58%,34.11%,36.25%,37.23%,35.16%,39.54%,43.88%,30.40%,29.63%,40.01%,32.39%,30.97%,42.35%
Operating Profit,-1.10,-0.64,-0.49,-0.80,0.15,-1.42,-1.54,1.77,1.94,-1.05,0.17,-0.02,0.66
OPM %,-5.58%,-3.04%,-2.36%,-4.70%,0.83%,-9.00%,-10.71%,11.80%,12.44%,-7.33%,1.23%,-0.13%,3.57%
Other Income,0.94,0.26,0.28,-0.37,-1.81,-0.16,-0.05,-6.63,-1.43,0.33,-1.79,-3.77,-2.63
  └─ Exceptional items,0.00,-0.01,0.02,-0.55,-2.01,-0.27,-0.14,-6.73,-1.51,0.03,-1.84,-3.83,-3.96
  └─ Other income normal,0.94,0.27,0.26,0.18,0.20,0.11,0.09,0.10,0.08,0.30,0.05,0.06,1.33
Interest,1.07,0.98,1.15,0.43,0.52,0.53,0.56,0.22,0.27,0.69,0.21,0.22,0.20
Depreciation,1.18,1.17,1.18,0.78,0.78,0.80,0.81,0.64,0.62,0.81,0.59,0.68,0.87
Profit before tax,-2.41,-2.53,-2.54,-2.38,-2.96,-2.91,-2.96,-5.72,-0.38,-2.22,-2.42,-4.69,-3.04
Tax %,1.66%,-0.40%,-0.79%,1.68%,-1.35%,-0.34%,0.00%,2.27%,-2.63%,-1.35%,-0.41%,10.87%,-14.14%
Net Profit,-2.45,-2.52,-2.52,-2.42,-2.92,-2.91,-2.96,-5.85,-0.37,-2.18,-2.41,-5.20,-2.62
  └─ Exceptional items AT,0.00,-0.01,0.02,-0.55,-2.01,-0.27,-0.14,-6.73,-1.51,0.03,-1.84,-3.83,-3.96
  └─ Profit excl Excep,-2.45,-2.51,-2.54,-1.87,-0.91,-2.64,-2.82,0.88,1.14,-2.21,-0.57,-1.37,1.34
  └─ Profit for PE,-2.45,-2.51,-2.54,-1.87,-0.91,-2.64,-2.82,0.88,1.14,-2.21,-0.57,-1.37,1.34
  └─ Profit for EPS,-2.45,-2.52,-2.52,-2.42,-2.92,-2.91,-2.96,-5.85,-0.37,-2.18,-2.41,-5.20,-2.62
  └─ YOY Profit Growth %,-4.70%,52.55%,49.40%,40.06%,62.86%,-5.18%,-11.02%,147.06%,225.27%,16.29%,79.79%,-255.68%,17.54%
EPS in Rs,-2.26,-2.32,-2.32,-2.23,-2.69,-2.68,-2.73,-5.39,-0.34,-2.01,-2.22,-4.79,-2.41
Raw PDF,,,,,,,,,,,,,
