Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,103.46,101.32,101.32,104.69,119.66,123.46,130.62,154.83,167.23,199.50,221.01,221.50,248.71
  └─ YOY Sales Growth %,23.21%,38.51%,51.97%,6.76%,15.66%,21.85%,28.92%,47.89%,39.75%,61.59%,69.20%,43.06%,48.72%
Expenses,61.49,58.33,62.76,64.68,81.83,72.87,73.14,88.10,110.57,117.90,129.41,121.33,166.81
  └─ Material Cost %,34.98%,39.24%,43.02%,44.03%,41.80%,39.83%,38.12%,40.76%,44.91%,45.64%,44.32%,39.83%,49.42%
  └─ Employee Cost %,10.61%,10.58%,11.51%,11.68%,11.31%,12.42%,11.51%,9.92%,9.96%,8.88%,8.81%,10.12%,7.44%
Operating Profit,41.97,42.99,38.56,40.01,37.83,50.59,57.48,66.73,56.66,81.60,91.60,100.17,81.90
OPM %,40.57%,42.43%,38.06%,38.22%,31.61%,40.98%,44.01%,43.10%,33.88%,40.90%,41.45%,45.22%,32.93%
Other Income,49.85,6.62,9.66,9.14,11.79,10.85,7.12,8.53,-245.22,13.43,21.26,9.91,-183.34
  └─ Exceptional items,45,1,0,0,1,0,0,0,-251,0,0,0,-208
  └─ Other income normal,5,6,10,9,11,11,7,9,6,13,21,10,25
Interest,2.85,1.63,0.98,2.92,2.92,2.52,3.07,3.22,3.04,4.13,6.51,4.32,2.67
Depreciation,8.95,9.03,9.31,8.98,7.06,9.82,10.24,10.45,10.66,13.04,14.90,15.65,15.64
Profit before tax,80.02,38.95,37.93,37.25,39.64,49.10,51.29,61.59,-202.26,77.86,91.45,90.11,-119.75
Tax %,9.70%,20.39%,22.20%,24.97%,7.49%,21.10%,19.01%,22.70%,2.18%,20.74%,22.12%,20.82%,-93.97%
Net Profit,72.26,31.01,29.52,27.94,36.68,38.75,41.55,47.62,-206.66,61.70,71.22,71.35,-7.22
  └─ Minority share,0,0,-0,-1,-1,-2,-3,-4,-3,-3,-4,-3,-7
  └─ Exceptional items AT,40,1,0,0,0,0,0,0,-247,0,0,0,-208
  └─ Profit excl Excep,32,30,30,28,36,39,42,48,40,62,71,71,201
  └─ Profit for PE,32,30,29,27,36,37,38,44,37,59,67,68,194
  └─ Profit for EPS,72,31,29,27,36,37,38,44,-209,59,67,68,-14
  └─ YOY Profit Growth %,87%,56%,77%,10%,12%,22%,31%,61%,5%,59%,76%,56%,417%
EPS in Rs,11.29,4.88,4.59,4.25,5.64,5.79,6.00,6.81,-32.68,9.19,10.53,10.63,-2.24
Raw PDF,,,,,,,,,,,,,
