Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15.86,3.46,19.96,12.06,31.43,66.98,67.64,79.14,101.52,62.91,78.27,73.23,108.84
  └─ YOY Sales Growth %,-22.97%,-77.46%,1213.16%,8.65%,98.17%,1835.84%,238.88%,556.22%,223.00%,-6.08%,15.72%,-7.47%,7.21%
Expenses,29.35,21.54,31.53,30.32,59.61,71.72,65.27,76.50,89.40,69.66,78.19,72.01,98.95
  └─ Material Cost %,59%,84%,61%,78%,67%,70%,63%,63%,62%,68%,71%,57%,61%
  └─ Employee Cost %,55%,224%,39%,67%,25%,15%,17%,15%,9%,22%,16%,18%,12%
Operating Profit,-13.49,-18.08,-11.57,-18.26,-28.18,-4.74,2.37,2.64,12.12,-6.75,0.08,1.22,9.89
OPM %,-85.06%,-522.54%,-57.97%,-151.41%,-89.66%,-7.08%,3.50%,3.34%,11.94%,-10.73%,0.10%,1.67%,9.09%
Other Income,-1.36,28.95,0.37,140.47,134.92,9.74,4.88,3.84,9.35,7.80,3.18,2.53,-4.98
  └─ Exceptional items,0.00,28.88,0.00,139.90,133.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.58
  └─ Other income normal,-1.36,0.07,0.37,0.57,1.15,9.74,4.88,3.84,9.35,7.80,3.18,2.53,0.60
Interest,8.37,9.43,9.01,2.19,5.24,6.22,7.88,8.23,6.77,9.56,10.70,11.30,14.70
Depreciation,2.02,1.97,1.73,1.72,1.68,1.71,1.73,1.76,1.75,1.78,1.80,1.82,1.95
Profit before tax,-25.24,-0.53,-21.94,118.30,99.82,-2.93,-2.36,-3.51,12.95,-10.29,-9.24,-9.37,-11.74
Tax %,-1.62%,-279.25%,-7.25%,11.49%,-68.89%,-63.82%,-9.32%,5.41%,24.63%,-39.55%,-16.34%,-26.89%,-15.08%
Net Profit,-24.83,0.95,-20.35,104.71,168.59,-1.06,-2.14,-3.70,9.76,-6.22,-7.73,-6.85,-9.97
  └─ Exceptional items AT,0,29,0,125,134,0,0,0,0,0,0,0,-6
  └─ Profit excl Excep,-25,-28,-20,-20,35,-1,-2,-4,10,-6,-8,-7,-4
  └─ Profit for PE,-25,-28,-20,-20,35,-1,-2,-4,10,-6,-8,-7,-4
  └─ Profit for EPS,-25,1,-20,105,169,-1,-2,-4,10,-6,-8,-7,-10
  └─ YOY Profit Growth %,66%,-20%,6%,6%,240%,96%,89%,82%,-72%,-487%,-261%,-85%,-145%
EPS in Rs,-5.54,0.21,-4.54,23.37,21.61,-0.14,-0.27,-0.47,1.25,-0.80,-0.99,-0.88,-1.21
Raw PDF,,,,,,,,,,,,,
