Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,854,694,771,959,864,832,907,1195,1091,1062,1211,1345,1279
  └─ YOY Sales Growth %,17.50%,-13.28%,-9.56%,9.49%,1.19%,19.89%,17.72%,24.58%,26.30%,27.61%,33.47%,12.56%,17.16%
Expenses,793,650,716,894,810,783,855,1129,1037,1001,1157,1271,1203
  └─ Material Cost %,81%,80%,79%,82%,81%,81%,82%,84%,83%,83%,84%,84%,83%
  └─ Employee Cost %,6%,7%,7%,6%,7%,7%,7%,5%,6%,6%,6%,5%,6%
Operating Profit,61,44,54,65,54,49,52,66,55,61,54,74,76
OPM %,7%,6%,7%,7%,6%,6%,6%,6%,5%,6%,4%,5%,6%
Other Income,1,0,3,1,3,1,-1,3,6,5,5,3,2
  └─ Exceptional items,-1.81,-2.30,0.00,-0.58,0.00,-0.60,-3.70,0.00,-0.32,0.00,0.00,-2.02,-1.57
  └─ Other income normal,3.04,2.39,2.70,1.85,2.70,1.30,2.80,3.05,6.13,5.16,4.90,4.99,3.10
Interest,10,11,14,15,14,16,18,20,21,20,20,20,19
Depreciation,23,23,25,26,27,29,32,34,36,36,38,38,37
Profit before tax,29,10,19,25,15,5,0,16,4,10,1,19,21
Tax %,17%,27%,-10%,27%,29%,27%,31%,26%,57%,25%,-148%,26%,27%
Net Profit,24,7,20,18,11,3,0,12,2,7,2,14,15
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0
  └─ Exceptional items AT,-1,-1,0,-0,0,-0,1,0,0,0,0,-1,-1
  └─ Profit excl Excep,26,9,20,19,11,4,-1,12,2,7,2,15,16
  └─ Profit for PE,25,8,20,19,11,3,-1,11,1,7,1,15,16
  └─ Profit for EPS,24,7,20,18,11,3,-0,11,1,7,1,14,15
  └─ YOY Profit Growth %,36%,-53%,7%,-33%,-58%,-59%,-106%,-39%,-87%,103%,200%,35%,1090%
EPS in Rs,6.07,1.75,5.00,4.44,2.56,0.77,-0.00,2.75,0.34,1.67,0.29,3.42,3.62
Raw PDF,,,,,,,,,,,,,
