Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,498.13,511.62,610.26,626.03,675.80,709.89,681.85,551.55,414.79,300.46,229.55,234.27,259.69
  └─ YOY Sales Growth %,73.67%,104.42%,105.00%,76.52%,35.67%,38.75%,11.73%,-11.90%,-38.62%,-57.68%,-66.33%,-57.53%,-37.39%
Interest,148.99,199.55,227.74,250.19,249.31,259.37,258.43,229.01,185.45,153.75,119.85,108.74,126.03
Expenses,241.75,164.02,240.35,230.66,281.14,398.15,726.70,922.27,803.89,627.02,442.79,258.32,139.08
  └─ Employee Cost %,17.01%,20.14%,18.35%,19.08%,20.85%,18.97%,22.42%,33.31%,38.70%,48.50%,56.71%,61.54%,43.38%
Financing Profit,107.39,148.05,142.17,145.18,145.35,52.37,-303.28,-599.73,-574.55,-480.31,-333.09,-132.79,-5.42
Financing Margin %,21.56%,28.94%,23.30%,23.19%,21.51%,7.38%,-44.48%,-108.74%,-138.52%,-159.86%,-145.11%,-56.68%,-2.09%
Other Income,34.88,15.67,29.95,30.81,33.80,27.09,20.13,17.73,4.13,3.66,9.94,11.28,17.48
  └─ Other income normal,34.88,15.67,29.95,30.81,33.80,27.09,20.13,17.73,4.13,3.66,9.94,11.28,17.48
Depreciation,3.71,3.17,4.60,5.64,6.98,4.41,5.45,5.64,7.20,4.24,3.98,3.94,4.04
Profit before tax,138.56,160.55,167.52,170.35,172.17,75.05,-288.60,-587.64,-577.62,-480.89,-327.13,-125.45,8.02
Tax %,23.82%,25.59%,25.26%,25.21%,25.27%,25.77%,-25.04%,-25.08%,-24.81%,-25.09%,-23.83%,-24.27%,34.29%
Net Profit,105.55,119.46,125.20,127.41,128.66,55.71,-216.33,-440.25,-434.30,-360.23,-249.16,-95.00,5.27
  └─ Minority share,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,106,119,125,127,129,56,-216,-440,-434,-360,-249,-95,5
  └─ Profit for PE,106,119,125,127,129,56,-216,-440,-434,-360,-249,-95,5
  └─ Profit for EPS,106,119,125,127,129,56,-216,-440,-434,-360,-249,-95,5
  └─ YOY Profit Growth %,271%,154%,127%,79%,22%,-53%,-273%,-446%,-438%,-747%,-15%,78%,101%
EPS in Rs,11.96,13.53,14.16,14.40,14.50,6.28,-24.39,-49.63,-48.96,-40.61,-28.09,-10.71,0.59
Gross NPA %,2.07%,1.63%,1.40%,1.61%,1.50%,2.60%,4.86%,4.85%,5.63%,5.49%,5.60%,4.20%,3.80%
Net NPA %,0.64%,0.49%,0.42%,0.48%,0.30%,0.53%,0.99%,0.98%,1.19%,1.15%,1.20%,0.90%,0.70%
Raw PDF,,,,,,,,,,,,,
