Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,141.62,52.95,60.81,73.06,278.37,178.52,160.06,124.85,41.26,185.20,66.19,69.58,53.21
  └─ YOY Sales Growth %,4.15%,34.15%,9.92%,84.96%,96.56%,237.15%,163.21%,70.89%,-85.18%,3.74%,-58.65%,-44.27%,28.96%
Interest,2.14,0.90,0.96,8.31,5.99,2.34,19.72,-8.67,15.83,26.91,14.67,9.76,14.78
Expenses,135.00,25.10,29.16,63.93,267.65,122.16,103.35,79.19,163.99,90.64,111.38,115.03,132.97
  └─ Material Cost %,73%,10%,11%,23%,80%,49%,43%,46%,218%,32%,94%,85%,123%
  └─ Employee Cost %,12%,20%,19%,15%,8%,8%,9%,5%,45%,6%,11%,12%,22%
Financing Profit,4.48,26.95,30.69,0.82,4.73,54.02,36.99,54.33,-138.56,67.65,-59.86,-55.21,-94.54
Financing Margin %,3.16%,50.90%,50.47%,1.12%,1.70%,30.26%,23.11%,43.52%,-335.82%,36.53%,-90.44%,-79.35%,-177.67%
Other Income,62.95,27.17,76.09,11.72,12.45,51.04,105.50,58.14,15.91,43.01,36.90,56.67,103.07
  └─ Exceptional items,0,0,0,0,0,0,0,19,0,0,-4,6,0
  └─ Other income normal,63,27,76,12,12,51,106,40,16,43,41,50,103
Depreciation,5.83,5.83,5.62,6.60,10.91,10.93,10.84,6.88,10.37,10.48,6.50,6.39,6.34
Profit before tax,61.60,48.29,101.16,5.94,6.27,94.13,131.65,105.59,-133.02,100.18,-29.46,-4.93,2.19
Tax %,27.29%,15.59%,22.34%,114.48%,162.20%,18.25%,37.23%,15.42%,-17.92%,22.83%,12.22%,-76.06%,-59.36%
Net Profit,44.79,40.77,78.56,-0.86,-3.90,76.93,82.65,89.30,-109.18,77.30,-33.06,-1.18,3.50
  └─ Minority share,-29,-17,-33,-5,-10,-30,-29,-40,51,-24,6,-2,-8
  └─ Exceptional items AT,0,0,0,0,0,0,0,18,0,0,-4,6,0
  └─ Profit excl Excep,45,41,79,-1,-4,77,83,71,-109,77,-29,-8,4
  └─ Profit for PE,16,23,46,-6,-14,47,53,39,-58,53,-24,-10,-5
  └─ Profit for EPS,16,23,46,-6,-14,47,53,49,-58,53,-27,-3,-5
  └─ YOY Profit Growth %,420%,-74%,-66%,-111%,-187%,99%,17%,748%,-310%,14%,-144%,-125%,91%
EPS in Rs,26.68,38.38,74.92,-9.86,-23.29,76.51,87.30,80.51,-95.45,86.89,-43.89,-5.38,-8.15
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
