Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.43,2.80,0.00,0.00,0.00,0.67,0.00,0.00,10.74,0.00,0.00,5.95,1.87
  └─ YOY Sales Growth %,,,-100%,,-100%,-76%,,,,-100%,,,-83%
Expenses,10.80,3.10,0.08,0.07,2.41,0.78,0.09,0.06,17.48,0.43,0.36,7.83,5.35
  └─ Material Cost %,100%,100%,,,,99%,,,100%,,,100%,100%
  └─ Employee Cost %,1%,0%,,,,1%,,,3%,,,5%,12%
Operating Profit,-8.37,-0.30,-0.08,-0.07,-2.41,-0.11,-0.09,-0.06,-6.74,-0.43,-0.36,-1.88,-3.48
OPM %,-344.44%,-10.71%,,,,-16.42%,,,-62.76%,,,-31.60%,-186.10%
Other Income,0.01,0.27,0.00,0.00,0.31,0.00,0.00,0.61,56.41,0.57,0.58,0.82,1.89
  └─ Other income normal,0.01,0.27,0.00,0.00,0.31,0.00,0.00,0.61,56.41,0.57,0.58,0.82,1.89
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.20,0.00,0.05,0.11,0.38
Depreciation,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.10,0.08,0.16,0.11
Profit before tax,-8.36,-0.04,-0.08,-0.07,-2.11,-0.12,-0.21,0.54,49.46,0.04,0.09,-1.33,-2.08
Tax %,-0.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.39%,25.00%,44.44%,4.51%,-25.00%
Net Profit,-8.28,-0.04,-0.08,-0.08,-2.11,-0.11,-0.21,0.54,45.31,0.03,0.05,-1.38,-1.56
  └─ Profit excl Excep,-8,-0,-0,-0,-2,-0,-0,1,45,0,0,-1,-2
  └─ Profit for PE,-8,-0,-0,-0,-2,-0,-0,1,45,0,0,-1,-2
  └─ Profit for EPS,-8,-0,-0,-0,-2,-0,-0,1,45,0,0,-1,-2
  └─ YOY Profit Growth %,-2170%,20%,-60%,-60%,75%,-175%,-162%,775%,2247%,127%,124%,-356%,-103%
EPS in Rs,-5.88,-0.03,-0.06,-0.06,-1.50,-0.08,-0.15,0.38,32.15,0.02,0.04,-0.98,-1.11
Raw PDF,,,,,,,,,,,,,
