Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,67.59,52.86,35.22,51.96,69.37,65.72,65.98,72.04,96.30,72.46,84.70,104.45,141.60
  └─ YOY Sales Growth %,28.45%,27.62%,-4.55%,4.30%,2.63%,24.33%,87.34%,38.65%,38.82%,10.26%,28.37%,44.99%,47.04%
Expenses,64.66,47.65,31.49,48.06,65.43,59.66,60.24,70.20,91.74,67.03,74.43,92.65,135.68
  └─ Material Cost %,86%,77%,77%,84%,81%,82%,81%,87%,87%,87%,81%,82%,92%
  └─ Employee Cost %,5%,7%,6%,4%,5%,5%,5%,4%,3%,4%,4%,3%,3%
Operating Profit,2.93,5.21,3.73,3.90,3.94,6.06,5.74,1.84,4.56,5.43,10.27,11.80,5.92
OPM %,4.33%,9.86%,10.59%,7.51%,5.68%,9.22%,8.70%,2.55%,4.74%,7.49%,12.13%,11.30%,4.18%
Other Income,1.39,0.95,0.23,0.75,1.73,1.40,2.01,4.09,1.48,0.35,3.91,3.61,5.85
  └─ Other income normal,1.39,0.95,0.23,0.75,1.73,1.40,2.01,4.09,1.48,0.35,3.91,3.61,5.85
Interest,0.78,1.16,1.40,1.46,1.91,1.73,1.96,1.84,1.69,1.93,2.40,3.72,3.04
Depreciation,0.56,0.41,0.39,0.33,0.44,0.41,0.42,0.43,0.34,0.38,0.41,0.50,0.51
Profit before tax,2.98,4.59,2.17,2.86,3.32,5.32,5.37,3.66,4.01,3.47,11.37,11.19,8.22
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,2.97,4.59,2.17,2.87,3.31,5.32,5.37,3.66,4.01,3.47,11.37,11.20,8.22
  └─ Profit excl Excep,3,5,2,3,3,5,5,4,4,3,11,11,8
  └─ Profit for PE,3,5,2,3,3,5,5,4,4,3,11,11,8
  └─ Profit for EPS,3,5,2,3,3,5,5,4,4,3,11,11,8
  └─ YOY Profit Growth %,111%,95%,36%,21%,11%,16%,147%,28%,21%,-35%,112%,206%,105%
EPS in Rs,0.06,0.10,0.05,0.06,0.07,0.11,0.11,0.08,0.08,0.07,0.24,0.24,0.17
Raw PDF,,,,,,,,,,,,,
