Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,730,514,620,705,668,623,586,630,673,518,703,813,1115
  └─ YOY Sales Growth %,32%,48%,72%,41%,-8%,21%,-5%,-11%,1%,-17%,20%,29%,66%
Expenses,649,447,547,635,615,549,548,595,641,493,653,758,1055
  └─ Material Cost %,84%,80%,83%,84%,84%,81%,87%,88%,89%,86%,86%,87%,87%
  └─ Employee Cost %,4%,5%,5%,5%,5%,5%,5%,5%,3%,7%,5%,5%,3%
Operating Profit,81,66,72,70,53,74,38,36,32,25,50,55,60
OPM %,11%,13%,12%,10%,8%,12%,6%,6%,5%,5%,7%,7%,5%
Other Income,7,6,6,6,6,4,5,4,5,4,4,4,5
  └─ Other income normal,6.70,5.66,6.05,6.43,6.07,3.79,4.57,3.78,5.18,4.00,4.11,3.88,5.27
Interest,9,9,12,15,14,13,11,10,10,11,12,11,11
Depreciation,12,12,14,19,20,17,18,19,19,17,20,24,26
Profit before tax,66,51,52,42,25,48,14,10,8,1,22,24,27
Tax %,26%,26%,26%,26%,35%,28%,25%,36%,20%,41%,28%,25%,23%
Net Profit,46,38,39,31,16,35,10,5,6,0,16,18,21
  └─ Profit from Associates,-3,0,0,0,-1,0,0,-2,-0,0,0,-0,-0
  └─ Profit excl Excep,46,38,39,31,16,35,10,5,6,0,16,18,21
  └─ Profit for PE,46,38,39,31,16,35,10,5,6,0,16,18,21
  └─ Profit for EPS,46,38,39,31,16,35,10,5,6,0,16,18,21
  └─ YOY Profit Growth %,-17%,30%,79%,-12%,-66%,-8%,-73%,-84%,-58%,-99%,58%,253%,226%
EPS in Rs,12.78,10.51,10.70,8.63,4.31,8.75,2.58,1.27,1.63,0.11,4.08,4.50,5.32
Raw PDF,,,,,,,,,,,,,
