Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,137,157,164,171,165,182,206,242,284,314,283,320,308
  └─ YOY Sales Growth %,,,,,20.38%,16.17%,25.96%,41.75%,72.36%,72.90%,36.94%,32.24%,8.41%
Expenses,124,147,164,155,152,167,190,222,263,291,288,296,288
  └─ Employee Cost %,25.05%,22.57%,21.91%,20.62%,20.99%,20.88%,18.72%,16.79%,16.33%,16.62%,26.24%,14.09%,15.76%
Operating Profit,13,10,0,15,13,15,16,19,21,23,-5,24,20
OPM %,10%,6%,0%,9%,8%,8%,8%,8%,8%,7%,-2%,7%,6%
Other Income,-4,2,32,2,3,6,5,5,6,7,5,14,19
  └─ Exceptional items,-5.48,0.00,29.72,0.00,0.00,3.77,0.83,0.00,0.00,0.00,0.00,-2.80,0.00
  └─ Other income normal,1.91,1.85,2.18,2.04,3.14,2.40,4.45,5.23,5.94,6.96,5.17,16.41,18.77
Interest,0,1,1,1,0,1,1,1,1,1,1,1,1
Depreciation,3,3,4,3,3,2,2,3,3,3,3,4,4
Profit before tax,6,8,26,14,13,18,18,21,24,26,-4,32,34
Tax %,24%,-1%,-2%,-120%,41%,18%,29%,28%,30%,28%,-12%,26%,5%
Net Profit,5,8,27,31,7,15,13,16,17,19,-3,24,32
  └─ Minority share,-0,0,1,-1,2,0,0,-0,-0,0,0,0,-0
  └─ Exceptional items AT,-3,0,30,0,0,3,1,0,0,0,0,-2,0
  └─ Profit excl Excep,8,8,-3,31,7,12,12,16,17,19,-3,26,32
  └─ Profit for PE,8,9,-2,30,9,12,12,16,17,19,-3,26,32
  └─ Profit for EPS,4,9,28,30,9,15,13,16,17,19,-3,24,32
  └─ YOY Profit Growth %,,,,,19%,34%,806%,-48%,86%,62%,-125%,69%,91%
EPS in Rs,0.12,0.24,0.75,0.81,0.24,0.38,0.34,0.40,0.43,0.49,-0.08,0.55,0.73
Raw PDF,,,,,,,,,,,,,
