Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,19.16,20.54,23.19,20.87,26.55,21.63,22.42,28.24,24.38,25.11,22.08,30.74,25.53
  └─ YOY Sales Growth %,,16.18%,9.03%,-3.56%,38.57%,5.31%,-3.32%,35.31%,-8.17%,16.09%,-1.52%,8.85%,4.72%
Expenses,16.25,17.02,18.84,18.54,19.66,18.30,18.05,20.85,21.56,20.32,19.69,26.48,22.54
  └─ Employee Cost %,54%,53%,52%,56%,45%,54%,51%,45%,58%,56%,65%,48%,59%
Operating Profit,2.91,3.52,4.35,2.33,6.89,3.33,4.37,7.39,2.82,4.79,2.39,4.26,2.99
OPM %,15.19%,17.14%,18.76%,11.16%,25.95%,15.40%,19.49%,26.17%,11.57%,19.08%,10.82%,13.86%,11.71%
Other Income,1.58,1.77,1.42,1.40,1.74,1.81,2.16,1.70,2.52,2.64,1.24,1.60,0.30
  └─ Other income normal,1.58,1.77,1.42,1.40,1.74,1.81,2.16,1.70,2.52,2.64,1.24,1.60,0.30
Interest,0.05,0.08,0.07,0.07,0.04,0.06,0.08,0.09,0.07,0.07,0.08,0.06,0.07
Depreciation,0.78,0.94,0.77,0.82,0.85,0.89,0.92,0.94,0.97,1.02,1.04,1.08,1.06
Profit before tax,3.66,4.27,4.93,2.84,7.74,4.19,5.53,8.06,4.30,6.34,2.51,4.72,2.16
Tax %,6.56%,20.84%,21.70%,17.25%,25.97%,20.29%,20.43%,24.07%,24.65%,22.71%,44.22%,33.47%,62.50%
Net Profit,3.42,3.39,3.86,2.35,5.73,3.35,4.40,6.11,3.24,4.89,1.40,3.14,0.80
  └─ Minority share,-0,-0,-0,0,-0,0,-1,-3,0,-1,1,-1,1
  └─ Profit excl Excep,3,3,4,2,6,3,4,6,3,5,1,3,1
  └─ Profit for PE,3,3,3,3,5,3,4,4,4,4,2,2,2
  └─ Profit for EPS,3,3,3,3,5,3,4,4,4,4,2,2,2
  └─ YOY Profit Growth %,,30%,-17%,-26%,67%,8%,9%,39%,-30%,11%,-47%,-45%,-52%
EPS in Rs,1.60,1.56,1.74,1.26,2.66,1.68,1.90,1.75,1.85,1.86,1.01,0.96,0.88
Raw PDF,,,,,,,,,,,,,
