Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1719,1584,1650,1706,1719,1714,1683,1632,1677,1674,1749,1717,1966
  └─ YOY Sales Growth %,28.33%,10.78%,0.36%,3.84%,-0.05%,8.16%,1.99%,-4.35%,-2.42%,-2.30%,3.90%,5.21%,17.23%
Expenses,1236,1107,1243,1334,1360,1433,1419,1464,1460,1427,1525,1541,1689
  └─ Material Cost %,48%,45%,52%,55%,55%,57%,59%,63%,63%,60%,62%,63%,62%
  └─ Employee Cost %,8%,9%,9%,8%,8%,9%,10%,10%,9%,10%,10%,11%,9%
Operating Profit,484,477,407,372,359,280,264,168,218,247,224,176,277
OPM %,28%,30%,25%,22%,21%,16%,16%,10%,13%,15%,13%,10%,14%
Other Income,41,55,59,56,57,29,32,22,12,25,20,3,-0
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.36,-3.00
  └─ Other income normal,41.03,54.84,58.77,56.10,57.49,29.00,31.95,22.26,11.60,25.12,19.65,16.96,2.55
Interest,63,51,42,80,35,36,68,24,50,67,51,47,60
Depreciation,81,80,84,83,63,80,82,83,86,89,91,97,100
Profit before tax,381,401,341,265,318,193,145,83,93,116,101,34,117
Tax %,26%,22%,10%,11%,13%,27%,11%,21%,29%,26%,23%,34%,23%
Net Profit,284,313,306,236,279,141,129,65,67,85,78,24,90
  └─ Profit from Associates,0,0,0,0,0,0,0,0,1,0,0,1,-1
  └─ Minority share,-3,-4,-3,-1,-3,-1,-0,0,0,-4,-3,-3,2
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-8,-2
  └─ Profit excl Excep,284,313,306,236,279,141,129,65,67,85,78,31,92
  └─ Profit for PE,280,309,302,235,276,140,129,65,68,81,75,28,94
  └─ Profit for EPS,280,309,302,235,276,140,129,65,68,81,75,21,92
  └─ YOY Profit Growth %,65%,18%,-13%,-29%,-2%,-55%,-58%,-72%,-75%,-42%,-42%,-57%,39%
EPS in Rs,16.54,18.22,17.85,13.88,16.27,8.25,7.59,3.86,4.00,4.80,4.41,1.24,5.07
Raw PDF,,,,,,,,,,,,,
