Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1,3,17,19,106,47,44,32,48,37,41,50,31
  └─ YOY Sales Growth %,,-89.68%,1046.62%,418.26%,18132.76%,1730.47%,160.52%,70.24%,-54.32%,-20.15%,-6.36%,52.87%,-35.96%
Expenses,1,2,16,17,106,45,41,31,50,37,43,48,31
  └─ Material Cost %,84%,89%,96%,89%,100%,95%,94%,95%,103%,97%,104%,98%,101%
  └─ Employee Cost %,5%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,0,0,1,2,-0,2,3,2,-2,1,-2,1,-1
OPM %,5%,7%,4%,10%,-0%,5%,6%,5%,-4%,2%,-4%,2%,-2%
Other Income,0,0,0,0,3,0,0,0,2,1,1,1,11
  └─ Other income normal,0.00,0.00,0.00,0.00,2.53,0.00,0.00,0.19,2.01,0.95,0.97,0.94,10.98
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,-0
Profit before tax,0,0,1,2,2,2,3,2,0,2,-1,2,10
Tax %,333%,0%,0%,0%,4%,0%,0%,0%,1007%,0%,0%,0%,0%
Net Profit,-0,0,1,2,2,2,3,2,-1,2,-1,2,10
  └─ Profit excl Excep,-0,0,1,2,2,2,3,2,-1,2,-1,2,10
  └─ Profit for PE,-0,0,1,2,2,2,3,2,-1,2,-1,2,10
  └─ Profit for EPS,-0,0,1,2,2,2,3,2,-1,2,-1,2,10
  └─ YOY Profit Growth %,,-49%,1625%,2300%,3171%,1117%,296%,-9%,-163%,-26%,-128%,16%,862%
EPS in Rs,-0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,-0.00,0.01,0.05
Raw PDF,,,,,,,,,,,,,
