Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,107,145,235,462,170,174,83,66,130,89,83,78,50
  └─ YOY Sales Growth %,-48%,-47%,30%,88%,59%,20%,-65%,-86%,-23%,-49%,1%,18%,-61%
Expenses,317,169,263,911,8,177,151,258,432,194,140,265,284
  └─ Material Cost %,182%,84%,82%,171%,-117%,86%,162%,238%,135%,197%,144%,149%,385%
  └─ Employee Cost %,28%,21%,12%,6%,17%,9%,15%,15%,13%,13%,15%,24%,33%
Operating Profit,-210,-24,-28,-448,162,-3,-69,-192,-302,-105,-56,-187,-234
OPM %,-197%,-17%,-12%,-97%,95%,-2%,-83%,-291%,-232%,-119%,-68%,-241%,-467%
Other Income,25,4,1,11,96,17,1,1,187,25,12,22,70
  └─ Exceptional items,0,0,0,0,0,0,-5,0,0,0,0,0,0
  └─ Other income normal,25,4,1,11,96,17,5,1,187,25,12,22,70
Interest,99,100,102,117,126,122,122,143,213,182,15,24,604
Depreciation,5,4,3,3,3,3,3,3,4,3,3,3,3
Profit before tax,-289,-123,-133,-559,129,-112,-193,-336,-332,-266,-63,-193,-771
Tax %,-25%,-26%,-20%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-218,-92,-107,-691,129,-112,-193,-336,-332,-266,-63,-193,-771
  └─ Minority share,2,0,0,1,1,-2,0,0,2,1,0,-0,3
  └─ Exceptional items AT,0,0,0,0,0,0,-5,0,0,0,0,0,0
  └─ Profit excl Excep,-218,-92,-107,-691,129,-112,-188,-336,-332,-266,-63,-193,-771
  └─ Profit for PE,-216,-91,-107,-690,131,-113,-188,-336,-330,-265,-62,-193,-768
  └─ Profit for EPS,-216,-91,-107,-690,131,-113,-193,-336,-330,-265,-62,-193,-768
  └─ YOY Profit Growth %,-205%,-3%,12%,-1072%,161%,-24%,-76%,51%,-353%,-134%,67%,43%,-132%
EPS in Rs,-29.87,-12.68,-14.82,-95.66,18.09,-15.72,-26.68,-46.57,-45.78,-36.74,-8.63,-26.72,-106.42
Raw PDF,,,,,,,,,,,,,
