Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,696,1018,554,713,440,714,604,865,555,1356,952,960,1969
  └─ YOY Sales Growth %,110%,153%,180%,33%,-37%,-30%,9%,21%,26%,90%,58%,11%,255%
Expenses,637,908,524,655,392,627,540,731,471,1174,822,846,1841
  └─ Material Cost %,31.45%,27.41%,29.73%,19.81%,10.88%,21.72%,22.53%,26.43%,12.49%,28.93%,23.67%,27.56%,25.89%
  └─ Employee Cost %,3.65%,2.74%,5.24%,4.18%,8.63%,5.05%,6.06%,4.82%,8.07%,2.50%,3.42%,4.18%,1.86%
Operating Profit,59,110,30,58,48,87,64,135,84,182,131,114,128
OPM %,8%,11%,6%,8%,11%,12%,11%,16%,15%,13%,14%,12%,6%
Other Income,22,31,32,39,59,4,10,20,56,12,12,28,88
  └─ Exceptional items,0,-1,10,33,57,0,0,0,0,0,0,-5,0
  └─ Other income normal,22,32,22,6,2,4,10,20,56,12,12,33,88
Interest,19,20,12,22,16,17,19,23,30,31,29,24,34
Depreciation,19,18,19,20,21,17,20,12,29,32,32,34,35
Profit before tax,42,103,31,54,70,57,36,119,82,132,81,85,147
Tax %,27%,6%,12%,15%,13%,8%,-20%,10%,7%,14%,-30%,10%,18%
Net Profit,40,102,58,54,67,60,43,108,79,114,106,76,121
  └─ Profit from Associates,9,5,31,8,6,8,0,0,3,0,0,0,0
  └─ Minority share,0,1,1,2,1,-1,2,-2,8,-4,-9,8,-10
  └─ Exceptional items AT,0,-1,9,27,47,0,0,0,0,0,0,-4,0
  └─ Profit excl Excep,40,103,49,27,20,60,43,108,79,114,106,80,121
  └─ Profit for PE,40,104,51,30,21,60,44,105,86,110,97,88,111
  └─ Profit for EPS,40,103,59,56,69,60,44,105,86,110,97,84,111
  └─ YOY Profit Growth %,224%,165%,896%,-10%,-47%,-43%,-12%,257%,305%,84%,118%,-16%,28%
EPS in Rs,4.37,11.24,6.49,6.16,7.49,6.51,4.64,11.04,9.05,11.50,10.11,8.82,11.59
Raw PDF,,,,,,,,,,,,,
