Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1005.94,482.95,361.57,779.07,501.06,740.74,339.39,477.74,731.69,375.77,254.38,363.46,714.68
  └─ YOY Sales Growth %,-15.15%,-52.95%,9.59%,-3.93%,-50.19%,53.38%,-6.13%,-38.68%,46.03%,-49.27%,-25.05%,-23.92%,-2.32%
Expenses,993.03,479.30,359.42,768.89,481.04,733.05,337.89,478.23,726.46,373.53,256.85,363.83,706.87
  └─ Material Cost %,91%,93%,98%,96%,92%,94%,93%,97%,94%,94%,96%,96%,94%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,1%,0%,0%,1%,1%,1%,0%
Operating Profit,12.91,3.65,2.15,10.18,20.02,7.69,1.50,-0.49,5.23,2.24,-2.47,-0.37,7.81
OPM %,1.28%,0.76%,0.59%,1.31%,4.00%,1.04%,0.44%,-0.10%,0.71%,0.60%,-0.97%,-0.10%,1.09%
Other Income,2.60,3.54,2.76,0.18,9.49,1.23,2.04,6.63,2.56,0.94,4.27,2.57,1.38
  └─ Other income normal,2.60,3.54,2.76,0.18,9.49,1.23,2.04,6.63,2.56,0.94,4.27,2.57,1.38
Interest,2.53,0.63,0.58,1.34,1.42,1.30,0.26,0.22,1.79,0.80,0.26,0.28,0.34
Depreciation,0.35,0.30,0.32,0.31,0.23,0.17,0.39,0.82,0.80,0.67,0.68,0.68,0.67
Profit before tax,12.63,6.26,4.01,8.71,27.86,7.45,2.89,5.10,5.20,1.71,0.86,1.24,8.18
Tax %,19.87%,23.64%,31.67%,25.95%,6.60%,23.62%,57.09%,33.92%,13.46%,2.92%,15.12%,51.61%,20.29%
Net Profit,10.11,4.77,2.73,6.45,26.01,5.69,1.24,3.37,4.50,1.65,0.73,0.61,6.52
  └─ Profit excl Excep,10.11,4.77,2.73,6.45,26.01,5.69,1.24,3.37,4.50,1.65,0.73,0.61,6.52
  └─ Profit for PE,10.11,4.77,2.73,6.45,26.01,5.69,1.24,3.37,4.50,1.65,0.73,0.61,6.52
  └─ Profit for EPS,10.11,4.77,2.73,6.45,26.01,5.69,1.24,3.37,4.50,1.65,0.73,0.61,6.52
  └─ YOY Profit Growth %,-23.58%,-40.67%,-14.95%,-9.03%,157.27%,19.29%,-54.58%,-47.75%,-82.70%,-71.00%,-41.13%,-81.90%,44.89%
EPS in Rs,0.06,0.03,0.02,0.04,0.17,0.04,0.01,0.02,0.03,0.01,0.00,0.00,0.04
Raw PDF,,,,,,,,,,,,,
