Metric,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022
Sales,174.41,117.56,119.22,149.04,110.25,60.55,108.75,165.68,215.64,152.64,140.63,135.44,85.14
  └─ YOY Sales Growth %,,,,-24%,-37%,-48%,-9%,11%,96%,152%,29%,-18%,-61%
Expenses,165.61,106.96,111.69,136.92,113.53,64.28,110.31,152.77,195.91,131.34,118.61,114.94,84.99
  └─ Material Cost %,87%,84%,85%,84%,90%,97%,92%,83%,84%,76%,72%,75%,88%
  └─ Employee Cost %,2%,3%,4%,3%,4%,4%,4%,3%,2%,3%,4%,3%,6%
Operating Profit,8.80,10.60,7.53,12.12,-3.28,-3.73,-1.56,12.91,19.73,21.30,22.02,20.50,0.15
OPM %,5.05%,9.02%,6.32%,8.13%,-2.98%,-6.16%,-1.43%,7.79%,9.15%,13.95%,15.66%,15.14%,0.18%
Other Income,4.33,0.29,3.55,0.19,1.35,1.28,2.03,0.91,2.35,0.93,0.95,14.67,7.91
  └─ Other income normal,4.33,0.29,3.55,0.19,1.35,1.28,2.03,0.91,2.35,0.93,0.95,14.67,7.91
Interest,0.82,1.35,2.04,2.98,2.88,1.94,1.51,3.65,3.22,2.97,3.44,9.17,3.38
Depreciation,1.90,1.90,1.89,1.89,1.88,1.86,1.86,2.44,2.78,3.01,2.95,2.96,2.88
Profit before tax,10.41,7.64,7.15,7.44,-6.69,-6.25,-2.90,7.73,16.08,16.25,16.58,23.04,1.80
Tax %,45.15%,36.91%,43.78%,62.90%,-49.63%,-34.88%,-38.97%,49.16%,23.07%,33.91%,34.92%,33.94%,-8.33%
Net Profit,5.71,4.82,4.02,2.76,-3.38,-4.07,-1.77,3.93,12.37,10.73,10.79,15.22,1.94
  └─ Profit excl Excep,6,5,4,3,-3,-4,-2,4,12,11,11,15,2
  └─ Profit for PE,6,5,4,3,-3,-4,-2,4,12,11,11,15,2
  └─ Profit for EPS,6,5,4,3,-3,-4,-2,4,12,11,11,15,2
  └─ YOY Profit Growth %,,,,-66%,-159%,-184%,-144%,42%,466%,364%,710%,287%,-84%
EPS in Rs,1.61,1.36,1.13,0.78,-0.95,-1.15,-0.50,1.11,3.48,3.02,3.04,4.29,0.55
Raw PDF,,,,,,,,,,,,,
