Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,276.52,271.26,239.53,276.59,260.63,250.02,228.73,235.36,259.03,268.14,275.11,272.84,293.92
  └─ YOY Sales Growth %,-2.15%,-5.21%,-13.84%,-10.31%,-5.75%,-7.83%,-4.51%,-14.91%,-0.61%,7.25%,20.28%,15.92%,13.47%
Expenses,265.03,257.66,225.14,263.69,247.29,235.62,212.86,215.80,240.26,250.36,258.50,254.99,275.73
  └─ Material Cost %,78%,83%,76%,78%,82%,79%,77%,75%,82%,81%,81%,75%,84%
  └─ Employee Cost %,2%,1%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Operating Profit,11.49,13.60,14.39,12.90,13.34,14.40,15.87,19.56,18.77,17.78,16.61,17.85,18.19
OPM %,4.16%,5.01%,6.01%,4.66%,5.12%,5.76%,6.94%,8.31%,7.25%,6.63%,6.04%,6.54%,6.19%
Other Income,0.86,0.64,0.52,1.78,1.03,0.82,1.52,-0.13,2.70,1.15,2.47,0.70,1.38
  └─ Other income normal,0.86,0.64,0.52,1.78,1.03,0.82,1.52,-0.13,2.70,1.15,2.47,0.70,1.38
Interest,5.30,6.59,6.25,6.99,8.17,7.79,7.76,9.28,7.67,8.83,8.68,8.21,9.35
Depreciation,3.11,2.77,2.79,2.94,3.48,3.55,3.91,4.39,4.18,3.84,4.50,4.64,4.47
Profit before tax,3.94,4.88,5.87,4.75,2.72,3.88,5.72,5.76,9.62,6.26,5.90,5.70,5.75
Tax %,12.18%,35.45%,27.94%,34.53%,-19.49%,6.44%,30.59%,54.69%,14.66%,30.67%,32.54%,38.42%,8.52%
Net Profit,3.46,3.15,4.23,3.11,3.26,3.62,3.97,2.61,8.22,4.34,3.99,3.52,5.26
  └─ Minority share,0.00,-0.11,-0.28,-0.18,0.03,0.07,0.02,0.07,-0.44,0.02,-0.03,0.30,-0.55
  └─ Profit excl Excep,3.46,3.15,4.23,3.11,3.26,3.62,3.97,2.61,8.22,4.34,3.99,3.52,5.26
  └─ Profit for PE,3.46,3.04,3.95,2.93,3.29,3.69,3.99,2.68,7.78,4.36,3.96,3.82,4.71
  └─ Profit for EPS,3.46,3.04,3.95,2.93,3.29,3.69,3.99,2.68,7.78,4.36,3.96,3.82,4.71
  └─ YOY Profit Growth %,170.31%,12.18%,-14.50%,8.52%,-4.91%,21.38%,1.01%,-8.53%,136.47%,18.16%,-0.75%,42.54%,-39.46%
EPS in Rs,1.17,1.03,1.33,0.99,1.11,1.25,1.35,0.91,2.63,1.47,1.34,1.29,1.59
Raw PDF,,,,,,,,,,,,,
