Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,485,458,440,449,506,555,458,538,564,386,418,432,583
  └─ YOY Sales Growth %,5.38%,0.22%,-17.20%,-4.86%,4.27%,21.19%,4.15%,19.86%,11.47%,-30.48%,-8.67%,-19.62%,3.35%
Expenses,405,373,352,353,388,459,364,409,418,293,344,330,470
  └─ Material Cost %,60.82%,59.11%,57.36%,54.48%,50.05%,58.80%,49.99%,48.61%,49.44%,43.86%,50.14%,39.94%,48.58%
  └─ Employee Cost %,6.85%,7.25%,7.19%,8.06%,7.39%,7.06%,8.24%,7.74%,7.69%,10.68%,10.38%,10.04%,7.73%
Operating Profit,80,85,88,96,118,96,94,129,146,93,74,102,113
OPM %,16%,19%,20%,21%,23%,17%,20%,24%,26%,24%,18%,24%,19%
Other Income,1,0,1,1,2,2,4,5,-2,2,0,2,14
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.79,0.00
  └─ Other income normal,0.74,0.48,0.98,1.39,2.03,2.22,4.48,5.03,-1.61,1.60,0.05,4.55,13.56
Interest,6,4,4,4,5,5,6,10,7,7,11,13,17
Depreciation,16,17,18,19,19,20,21,23,23,23,25,29,28
Profit before tax,59,64,67,74,96,74,72,101,115,65,39,63,82
Tax %,27%,26%,23%,29%,32%,25%,24%,26%,23%,24%,28%,24%,25%
Net Profit,43,47,52,53,65,55,55,74,88,50,28,48,61
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-2,0
  └─ Profit excl Excep,43,47,52,53,65,55,55,74,88,50,28,50,61
  └─ Profit for PE,43,47,52,53,65,55,55,74,88,50,28,50,61
  └─ Profit for EPS,43,47,52,53,65,55,55,74,88,50,28,48,61
  └─ YOY Profit Growth %,-12%,-9%,1%,11%,52%,18%,5%,40%,35%,-11%,-49%,-32%,-31%
EPS in Rs,4.73,5.20,5.72,5.82,7.20,6.12,6.03,8.16,9.75,5.46,3.08,5.29,6.74
Raw PDF,,,,,,,,,,,,,
