Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37.97,59.07,56.15,61.87,63.65,75.21,83.67,83.69,90.01,82.67,99.40,48.95,24.18
  └─ YOY Sales Growth %,34%,165%,721%,135%,68%,27%,49%,35%,41%,10%,19%,-42%,-73%
Expenses,36.31,57.74,53.29,58.87,57.95,72.14,78.94,81.04,84.10,76.25,94.52,51.00,25.45
  └─ Material Cost %,67%,73%,71%,73%,69%,78%,76%,78%,79%,79%,84%,83%,75%
  └─ Employee Cost %,2%,3%,3%,3%,3%,2%,2%,3%,2%,1%,1%,2%,4%
Operating Profit,1.66,1.33,2.86,3.00,5.70,3.07,4.73,2.65,5.91,6.42,4.88,-2.05,-1.27
OPM %,4.37%,2.25%,5.09%,4.85%,8.96%,4.08%,5.65%,3.17%,6.57%,7.77%,4.91%,-4.19%,-5.25%
Other Income,0.61,0.81,0.88,0.94,0.89,0.66,2.00,0.67,0.80,0.69,0.51,0.13,0.14
  └─ Other income normal,0.61,0.81,0.88,0.94,0.89,0.66,2.00,0.67,0.80,0.69,0.51,0.13,0.14
Interest,0.75,0.98,0.96,0.95,0.77,0.82,0.78,0.73,0.71,0.65,0.59,0.54,0.68
Depreciation,2.33,1.92,1.89,1.92,1.89,2.20,2.21,2.25,2.07,2.24,2.50,1.77,1.65
Profit before tax,-0.81,-0.76,0.89,1.07,3.93,0.71,3.74,0.34,3.93,4.22,2.30,-4.23,-3.46
Tax %,-408.64%,13.16%,15.73%,-20.56%,11.45%,26.76%,-11.50%,38.24%,-4.33%,-2.61%,-1.30%,2.60%,3.47%
Net Profit,2.49,-0.86,0.75,1.28,3.47,0.52,4.17,0.20,4.10,4.32,2.33,-4.35,-3.58
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,-1,1,1,3,1,4,0,4,4,2,-4,-4
  └─ Profit for PE,2,-1,1,1,3,1,4,0,4,4,2,-4,-4
  └─ Profit for EPS,2,-1,1,1,3,1,4,0,4,4,2,-4,-4
  └─ YOY Profit Growth %,240%,69%,115%,128%,39%,162%,450%,-83%,18%,731%,-44%,-2077%,-187%
EPS in Rs,0.65,-0.22,0.20,0.33,0.90,0.13,1.08,0.06,1.06,1.11,0.60,-1.12,-0.92
Raw PDF,,,,,,,,,,,,,
