Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,346,374,415,429,406,439,496,492,446,473,551,533,486
  └─ YOY Sales Growth %,37.16%,24.40%,19.33%,16.57%,17.43%,17.44%,19.72%,14.75%,9.76%,7.64%,11.11%,8.37%,8.92%
Expenses,298,316,350,368,348,375,426,431,391,415,482,465,424
  └─ Material Cost %,55%,53%,53%,55%,52%,52%,53%,55%,56%,54%,56%,55%,54%
  └─ Employee Cost %,12%,13%,13%,13%,14%,15%,13%,14%,13%,15%,14%,14%,15%
Operating Profit,48,58,65,61,59,64,70,61,56,58,69,68,62
OPM %,14%,15%,16%,14%,14%,15%,14%,12%,12%,12%,13%,13%,13%
Other Income,4,5,3,5,7,5,6,7,11,7,7,7,10
  └─ Other income normal,4.48,4.55,3.17,4.70,6.66,5.05,5.66,6.99,11.37,7.47,6.60,6.94,10.16
Interest,2,2,3,3,4,4,4,3,2,3,3,2,3
Depreciation,13,14,15,16,16,17,19,19,20,21,24,23,22
Profit before tax,37,47,50,46,45,48,52,46,45,41,49,50,47
Tax %,25%,25%,25%,25%,26%,25%,26%,26%,24%,25%,25%,25%,24%
Net Profit,28,35,37,35,34,35,39,35,34,31,37,38,35
  └─ Profit excl Excep,27.65,34.85,37.28,34.61,33.62,35.43,38.94,34.59,34.28,30.88,36.51,38.09,35.41
  └─ Profit for PE,27.65,34.85,37.28,34.61,33.62,35.43,38.94,34.59,34.28,30.88,36.51,38.09,35.41
  └─ Profit for EPS,27.65,34.85,37.28,34.61,33.62,35.43,38.94,34.59,34.28,30.88,36.51,38.09,35.41
  └─ YOY Profit Growth %,171.08%,173.76%,70.15%,24.59%,21.59%,1.66%,4.45%,-0.06%,1.96%,-12.84%,-6.24%,10.12%,3.30%
EPS in Rs,0.94,1.18,1.27,1.18,1.14,1.20,1.27,1.13,1.12,1.01,1.19,1.24,1.15
Raw PDF,,,,,,,,,,,,,
