Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,602.98,533.91,553.89,523.52,548.41,539.67,575.78,551.69,545.26,543.46,627.36,629.42,677.49
  └─ YOY Sales Growth %,17.20%,-5.23%,-5.21%,-4.51%,-9.05%,1.08%,3.95%,5.38%,-0.57%,0.70%,8.96%,14.09%,24.25%
Expenses,536.09,483.40,499.69,465.27,489.35,496.33,526.35,506.46,494.79,489.58,566.37,568.86,629.69
  └─ Material Cost %,60%,57%,59%,57%,58%,61%,61%,61%,59%,60%,62%,62%,65%
  └─ Employee Cost %,12%,15%,14%,14%,14%,9%,8%,8%,9%,9%,8%,8%,8%
Operating Profit,66.89,50.51,54.20,58.25,59.06,43.34,49.43,45.23,50.47,53.88,60.99,60.56,47.80
OPM %,11.09%,9.46%,9.79%,11.13%,10.77%,8.03%,8.58%,8.20%,9.26%,9.91%,9.72%,9.62%,7.06%
Other Income,6.11,2.48,2.80,4.04,2.83,2.51,3.99,2.05,3.12,1.48,1.19,-5.08,4.07
  └─ Exceptional items,-0.12,-1.36,-0.48,-0.57,-0.17,-0.18,-0.43,0.00,-0.53,-0.52,-0.32,-7.48,0.00
  └─ Other income normal,6.23,3.84,3.28,4.61,3.00,2.69,4.42,2.05,3.65,2.00,1.51,2.40,4.07
Interest,15.07,15.07,13.79,16.23,13.15,12.66,14.35,14.28,14.70,13.30,11.97,13.05,16.39
Depreciation,30.93,29.90,30.38,30.08,28.14,26.39,27.25,23.95,23.97,23.61,25.73,25.96,25.40
Profit before tax,27.00,8.02,12.83,15.98,20.60,6.80,11.82,9.05,14.92,18.45,24.48,16.47,10.08
Tax %,4.04%,28.80%,49.81%,34.29%,20.92%,17.06%,44.42%,79.67%,50.67%,9.38%,27.61%,32.54%,31.85%
Net Profit,25.91,5.71,6.44,10.50,16.29,5.64,6.57,1.84,7.36,16.72,17.72,11.11,6.87
  └─ Minority share,-0.01,-0.04,0.31,-0.46,-0.79,-0.01,-0.15,0.02,-0.04,-0.39,-0.37,-0.27,-0.88
  └─ Exceptional items AT,-0.11,-0.86,-0.24,-0.37,-0.13,-0.09,-0.24,0.00,-0.26,-0.44,-0.23,-5.05,0.00
  └─ Profit excl Excep,26.02,6.57,6.68,10.87,16.42,5.73,6.81,1.84,7.62,17.16,17.95,16.16,6.87
  └─ Profit for PE,26.01,6.52,6.99,10.39,15.62,5.72,6.65,1.86,7.58,16.76,17.58,15.77,5.99
  └─ Profit for EPS,25.90,5.67,6.75,10.04,15.50,5.63,6.42,1.86,7.32,16.33,17.35,10.84,5.99
  └─ YOY Profit Growth %,194.56%,-37.57%,-15.27%,8.64%,-39.93%,-12.33%,-4.80%,-82.10%,-51.49%,193.01%,164.11%,747.70%,-20.96%
EPS in Rs,1.91,0.42,0.50,0.74,1.15,0.42,0.47,0.14,0.54,1.21,1.28,0.80,0.44
Raw PDF,,,,,,,,,,,,,
