Metric,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022
Sales,25.04,21.38,20.98,20.26,15.69,14.07,17.81,19.03,18.89,17.03,20.64,15.60,21.28
  └─ YOY Sales Growth %,,,,-15.12%,-37.34%,-34.19%,-15.11%,-6.07%,20.40%,21.04%,15.89%,-18.02%,12.65%
Expenses,23.79,20.19,19.78,19.29,15.04,13.56,16.68,17.40,18.42,17.61,21.74,16.72,24.17
  └─ Material Cost %,69%,68%,65%,66%,61%,61%,58%,63%,67%,60%,75%,74%,71%
  └─ Employee Cost %,10%,12%,12%,12%,16%,11%,12%,11%,12%,14%,12%,15%,13%
Operating Profit,1.25,1.19,1.20,0.97,0.65,0.51,1.13,1.63,0.47,-0.58,-1.10,-1.12,-2.89
OPM %,4.99%,5.57%,5.72%,4.79%,4.14%,3.62%,6.34%,8.57%,2.49%,-3.41%,-5.33%,-7.18%,-13.58%
Other Income,0.04,0.06,0.04,0.06,0.08,0.03,0.06,0.19,0.15,0.01,0.11,0.79,0.08
  └─ Other income normal,0.04,0.06,0.04,0.06,0.08,0.03,0.06,0.19,0.15,0.01,0.11,0.79,0.08
Interest,1.03,0.77,0.80,0.83,0.86,0.84,1.05,0.65,0.81,0.78,0.87,0.85,0.73
Depreciation,0.65,0.65,0.63,0.64,0.58,0.60,0.60,0.43,0.51,0.50,0.47,0.44,0.43
Profit before tax,-0.39,-0.17,-0.19,-0.44,-0.71,-0.90,-0.46,0.74,-0.70,-1.85,-2.33,-1.62,-3.97
Tax %,-20.51%,-11.76%,-36.84%,-13.64%,23.94%,-7.78%,-6.52%,-6.76%,-22.86%,-3.24%,-3.00%,-3.09%,-0.76%
Net Profit,-0.31,-0.14,-0.12,-0.38,-0.88,-0.82,-0.42,0.80,-0.53,-1.79,-2.26,-1.57,-3.94
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-0,-0,-0,-0,-1,-1,-0,1,-1,-2,-2,-2,-4
  └─ Profit for PE,-0,-0,-0,-0,-1,-1,-0,1,-0,-2,-2,-1,-4
  └─ Profit for EPS,-0,-0,-0,-0,-1,-1,-0,1,-0,-2,-2,-1,-4
  └─ YOY Profit Growth %,,,,-200%,-200%,-720%,-471%,361%,49%,-101%,-435%,-267%,-816%
EPS in Rs,-0.54,-0.19,-0.13,-0.63,-1.61,-1.57,-0.76,1.64,-0.82,-3.15,-4.09,-2.75,-7.53
Raw PDF,,,,,,,,,,,,,
