Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1860,1930,1942,2194,2076,2172,2190,2378,2192,2294,2559,2805,2850
  └─ YOY Sales Growth %,-10.24%,10.54%,8.11%,20.32%,11.61%,12.57%,12.77%,8.38%,5.59%,5.60%,16.88%,17.94%,30.04%
Expenses,1846,1943,1957,2089,2030,2076,2139,2278,2072,2153,2491,2596,2636
  └─ Employee Cost %,19.22%,18.30%,18.88%,16.39%,17.21%,15.32%,15.95%,14.98%,15.40%,15.37%,16.63%,14.61%,14.62%
Operating Profit,13,-13,-16,105,46,96,51,100,119,141,68,209,214
OPM %,1%,-1%,-1%,5%,2%,4%,2%,4%,5%,6%,3%,7%,8%
Other Income,75,108,101,123,111,105,120,99,129,130,96,52,70
  └─ Exceptional items,0,0,0,-8,-15,-5,0,0,0,0,0,-27,2
  └─ Other income normal,75,108,101,131,126,110,120,99,129,130,96,79,69
Interest,19,20,20,22,27,28,31,33,34,34,39,37,34
Depreciation,242,167,171,183,200,119,131,142,142,147,178,187,183
Profit before tax,-173,-92,-105,23,-71,53,9,24,72,90,-53,37,67
Tax %,-8%,-3%,-2%,50%,-3%,-3%,-18%,-5%,-1%,-2%,-5%,-8%,-8%
Net Profit,-159,-89,-103,12,-68,54,10,25,73,91,-50,40,72
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,-4,-15,-5,0,0,0,0,0,-27,2
  └─ Profit excl Excep,-159,-89,-103,16,-54,59,10,25,73,91,-50,67,71
  └─ Profit for PE,-159,-89,-103,16,-54,59,10,25,73,91,-50,67,71
  └─ Profit for EPS,-159,-89,-103,12,-68,54,10,25,73,91,-50,40,72
  └─ YOY Profit Growth %,-32%,78%,59%,108%,66%,166%,110%,60%,235%,53%,-594%,168%,-2%
EPS in Rs,-2.18,-1.22,-1.40,0.16,-0.93,0.74,0.14,0.34,0.97,1.22,-0.67,0.53,0.97
Raw PDF,,,,,,,,,,,,,
