Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,459.38,454.58,458.73,510.96,509.64,444.12,446.51,516.50,481.00,460.05,467.36,476.71,472.10
  └─ YOY Sales Growth %,8.19%,0.02%,1.01%,4.67%,10.94%,-2.30%,-2.66%,1.08%,-5.62%,3.59%,4.67%,-7.70%,-1.85%
Expenses,450.71,385.16,386.79,406.20,484.40,378.60,371.92,423.04,547.22,396.26,400.77,405.28,424.45
  └─ Material Cost %,28.95%,29.19%,26.19%,24.21%,21.00%,21.80%,21.40%,22.83%,22.10%,23.01%,22.96%,22.24%,22.31%
  └─ Employee Cost %,21.21%,21.74%,22.47%,20.44%,20.49%,24.10%,24.90%,21.65%,23.39%,23.87%,23.62%,24.54%,21.79%
Operating Profit,8.67,69.42,71.94,104.76,25.24,65.52,74.59,93.46,-66.22,63.79,66.59,71.43,47.65
OPM %,1.89%,15.27%,15.68%,20.50%,4.95%,14.75%,16.71%,18.09%,-13.77%,13.87%,14.25%,14.98%,10.09%
Other Income,52.87,21.71,18.09,26.68,24.01,23.26,27.08,21.22,34.05,51.59,30.70,27.91,13.39
  └─ Other income normal,52.87,21.71,18.09,26.68,24.01,23.26,27.08,21.22,34.05,51.59,30.70,27.91,13.39
Interest,10.63,7.36,6.16,6.26,7.82,5.56,12.33,5.26,5.36,5.40,5.50,5.50,3.92
Depreciation,25.71,26.91,27.31,28.10,29.03,25.66,26.99,27.24,27.93,19.62,20.65,20.50,24.86
Profit before tax,25.20,56.86,56.56,97.08,12.40,57.56,62.35,82.18,-65.46,90.36,71.14,73.34,32.26
Tax %,7.66%,22.79%,26.57%,24.31%,51.37%,28.70%,33.20%,23.68%,-21.39%,26.13%,19.96%,24.78%,81.22%
Net Profit,23.27,43.90,41.52,73.48,6.02,41.03,41.65,62.72,-51.46,66.77,56.94,55.17,6.06
  └─ Minority share,1,1,1,0,17,0,1,-0,36,0,2,-1,11
  └─ Profit excl Excep,23,44,42,73,6,41,42,63,-51,67,57,55,6
  └─ Profit for PE,24,45,42,74,23,41,43,63,-16,67,59,54,17
  └─ Profit for EPS,24,45,42,74,23,41,43,63,-16,67,59,54,17
  └─ YOY Profit Growth %,-55%,8%,-18%,41%,-6%,-8%,1%,-15%,-169%,63%,36%,-14%,207%
EPS in Rs,0.93,2.05,1.95,3.39,1.05,1.89,1.97,2.88,-0.73,3.09,2.69,2.49,0.78
Raw PDF,,,,,,,,,,,,,
