Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,803,583,538,280,463,467,466,464,464,526,558,486,540
  └─ YOY Sales Growth %,58.79%,17.67%,4.49%,-52.82%,-42.36%,-19.94%,-13.42%,65.81%,0.29%,12.53%,19.68%,4.74%,16.25%
Expenses,687,543,519,284,382,434,476,448,369,524,566,444,445
  └─ Material Cost %,67%,79%,84%,64%,61%,79%,87%,75%,57%,85%,87%,69%,62%
  └─ Employee Cost %,4%,4%,4%,10%,5%,5%,5%,6%,6%,5%,5%,6%,6%
Operating Profit,116,41,19,-4,81,33,-10,16,96,1,-8,43,95
OPM %,14%,7%,4%,-2%,18%,7%,-2%,3%,21%,0%,-1%,9%,18%
Other Income,2,2,1,16,5,1,1,-1,1,2,13,9,8
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.76,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.74,2.35,0.62,15.86,5.04,0.78,1.39,0.43,1.06,1.58,13.48,8.95,7.82
Interest,13,13,9,6,18,21,16,10,20,22,14,11,16
Depreciation,13,11,10,14,14,12,11,15,16,14,15,15,15
Profit before tax,92,18,0,-8,54,1,-35,-10,61,-33,-23,26,72
Tax %,13%,32%,88%,-28%,28%,83%,-34%,-32%,26%,-33%,-32%,34%,35%
Net Profit,80,13,0,-6,39,0,-23,-7,45,-22,-16,17,46
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.76,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,80.20,12.66,0.06,-5.64,39.41,0.12,-23.37,-5.10,44.80,-22.00,-15.99,16.90,46.27
  └─ Profit for PE,80.20,12.66,0.06,-5.64,39.41,0.12,-23.37,-5.10,44.80,-22.00,-15.99,16.90,46.27
  └─ Profit for EPS,80.20,12.66,0.06,-5.64,39.41,0.12,-23.37,-6.86,44.80,-22.00,-15.99,16.90,46.27
  └─ YOY Profit Growth %,13.02%,53.45%,-99.22%,-137.65%,-50.86%,-99.05%,-39050.00%,9.57%,13.68%,-18433.33%,31.58%,431.37%,3.28%
EPS in Rs,12.08,1.91,0.01,-0.85,5.94,0.02,-3.52,-1.03,6.75,-3.31,-2.41,2.55,6.97
Raw PDF,,,,,,,,,,,,,
