Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2027,2172,2273,2445,2432,2580,2797,2921,2858,2891,3032,2990,2925
  └─ YOY Sales Growth %,11.55%,15.55%,16.24%,21.76%,19.96%,18.80%,23.07%,19.46%,17.51%,12.08%,8.41%,2.36%,2.34%
Expenses,1994,2145,2241,2409,2395,2558,2763,2886,2810,2861,2994,2948,2879
  └─ Employee Cost %,96%,97%,96%,95%,94%,96%,95%,95%,94%,95%,95%,95%,95%
Operating Profit,34,26,32,36,37,22,33,35,47,31,38,42,46
OPM %,2%,1%,1%,1%,2%,1%,1%,1%,2%,1%,1%,1%,2%
Other Income,8,14,13,14,9,14,11,10,10,13,9,18,24
  └─ Exceptional items,-2.33,-0.00,-0.00,3.51,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-5.68,-0.00
  └─ Other income normal,9.89,14.04,13.04,10.01,9.09,14.08,10.69,10.22,9.90,12.93,8.83,23.93,23.97
Interest,2,2,2,3,3,3,4,3,4,4,4,3,3
Depreciation,13,12,13,14,14,13,14,13,13,14,14,14,15
Profit before tax,26,26,29,33,30,20,26,29,40,26,29,43,52
Tax %,8%,0%,6%,6%,5%,4%,4%,1%,5%,5%,4%,2%,11%
Net Profit,24,26,28,31,28,19,25,28,38,25,28,42,46
  └─ Minority share,-0.43,0.64,-0.38,-0.12,-0.65,1.42,-0.27,0.06,-2.92,1.53,-0.32,-0.76,-2.14
  └─ Exceptional items AT,-1.99,-0.00,-0.00,3.29,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-5.07,-0.00
  └─ Profit excl Excep,26.36,25.76,27.65,27.83,28.13,19.37,24.85,28.37,37.88,25.01,27.84,47.55,46.05
  └─ Profit for PE,25.89,26.40,27.27,27.72,27.48,20.79,24.58,28.43,34.96,26.54,27.52,46.70,43.91
  └─ Profit for EPS,23.94,26.40,27.27,31.00,27.48,20.79,24.58,28.43,34.96,26.54,27.52,41.72,43.91
  └─ YOY Profit Growth %,-14.49%,-0.49%,-14.57%,-4.27%,6.12%,-21.25%,-9.86%,2.55%,27.22%,27.66%,11.96%,64.26%,25.60%
EPS in Rs,14.00,15.74,16.26,18.49,16.39,12.40,14.66,16.95,20.85,15.83,16.41,24.88,26.19
Raw PDF,,,,,,,,,,,,,
