Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1791,1877,1782,1693,1961,2138,1896,1769,2061,1998,1916,1898,2283
  └─ YOY Sales Growth %,15.70%,0.75%,4.87%,11.64%,9.49%,13.90%,6.39%,4.52%,5.09%,-6.52%,1.02%,7.30%,10.79%
Expenses,1580,1691,1608,1543,1757,1905,1693,1581,1793,1807,1757,1703,2013
  └─ Material Cost %,68%,69%,69%,68%,68%,68%,67%,67%,66%,68%,68%,68%,68%
  └─ Employee Cost %,7%,8%,8%,9%,8%,8%,8%,8%,8%,8%,9%,9%,8%
Operating Profit,211,186,175,150,204,232,204,188,267,192,158,195,271
OPM %,12%,10%,10%,9%,10%,11%,11%,11%,13%,10%,8%,10%,12%
Other Income,17,20,15,17,16,24,17,12,16,24,-7,-7,-700
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,-20,-20,-716
  └─ Other income normal,17,20,15,17,16,24,17,12,16,24,13,13,16
Interest,27,21,22,22,16,16,12,10,13,10,5,8,9
Depreciation,30,29,32,32,35,37,38,38,40,40,44,44,45
Profit before tax,170,156,136,112,169,203,171,151,231,166,102,136,-484
Tax %,23%,22%,26%,24%,21%,25%,25%,26%,26%,25%,26%,26%,10%
Net Profit,132,122,101,85,133,152,128,112,172,124,75,101,-531
  └─ Minority share,-0,-4,-4,1,5,-1,-3,-2,-2,-2,-4,-3,-3
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,-15,-14,-649
  └─ Profit excl Excep,132,122,101,85,133,152,128,112,172,124,90,115,118
  └─ Profit for PE,131,118,97,86,138,152,125,110,169,122,85,112,115
  └─ Profit for EPS,131,118,97,86,138,152,125,110,169,122,71,98,-534
  └─ YOY Profit Growth %,-30%,-6%,-23%,1%,5%,28%,28%,28%,22%,-19%,-32%,2%,-32%
EPS in Rs,2.06,1.85,1.52,1.34,2.15,2.36,1.94,1.71,2.63,1.90,1.11,1.53,-8.29
Raw PDF,,,,,,,,,,,,,
