Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,424.54,414.34,484.90,473.56,564.62,392.36,508.14,528.89,797.57,490.57,578.13,551.74,745.61
  └─ YOY Sales Growth %,28.06%,26.43%,24.78%,21.79%,33.00%,-5.30%,4.79%,11.68%,41.26%,25.03%,13.77%,4.32%,-6.51%
Expenses,331.69,314.37,366.16,353.17,429.26,299.98,395.84,386.31,602.24,360.27,452.49,442.56,587.59
  └─ Material Cost %,51%,44%,46%,44%,44%,41%,47%,43%,50%,39%,50%,48%,51%
  └─ Employee Cost %,7%,11%,9%,9%,10%,12%,9%,9%,8%,12%,10%,11%,9%
Operating Profit,92.85,99.97,118.74,120.39,135.36,92.38,112.30,142.58,195.33,130.30,125.64,109.18,158.02
OPM %,21.87%,24.13%,24.49%,25.42%,23.97%,23.54%,22.10%,26.96%,24.49%,26.56%,21.73%,19.79%,21.19%
Other Income,9.44,9.39,14.34,11.23,15.51,16.89,13.56,16.66,21.07,107.51,18.32,18.85,-84.20
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,80,0,0,-102
  └─ Other income normal,9,9,14,11,16,17,14,17,21,27,18,19,18
Interest,4.60,2.47,2.63,1.49,2.05,2.29,2.19,3.46,5.10,6.15,5.69,6.82,6.25
Depreciation,13.60,12.42,13.28,12.64,12.58,12.83,13.13,15.54,19.26,24.54,25.28,27.24,27.18
Profit before tax,84.09,94.47,117.17,117.49,136.24,94.15,110.54,140.24,192.04,207.12,112.99,93.97,40.39
Tax %,19.21%,22.77%,24.41%,23.06%,23.92%,22.08%,20.64%,23.32%,23.72%,15.30%,22.36%,23.39%,85.14%
Net Profit,67.94,72.96,88.57,90.40,103.65,73.36,87.72,107.54,146.48,175.44,87.72,71.99,6.00
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,68,0,0,-66
  └─ Profit excl Excep,68,73,89,90,104,73,88,108,146,108,88,72,72
  └─ Profit for PE,68,73,89,90,104,73,88,108,146,108,88,72,72
  └─ Profit for EPS,68,73,89,90,104,73,88,108,146,175,88,72,6
  └─ YOY Profit Growth %,47%,72%,36%,44%,53%,1%,-1%,19%,41%,47%,0%,-33%,-51%
EPS in Rs,3.03,3.25,3.95,4.03,4.62,3.27,3.91,4.79,6.53,7.82,3.91,3.21,0.27
Raw PDF,,,,,,,,,,,,,
