Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,560,654,643,666,632,718,696,757,711,777,742,814,792
  └─ YOY Sales Growth %,12.80%,19.79%,14.19%,11.65%,12.72%,9.77%,8.26%,13.67%,12.61%,8.15%,6.72%,7.57%,11.37%
Expenses,462,533,528,544,529,594,584,622,605,664,640,680,668
  └─ Material Cost %,32.06%,31.49%,31.28%,31.13%,31.12%,31.41%,31.20%,31.41%,31.85%,32.61%,32.24%,31.33%,31.24%
  └─ Employee Cost %,13.69%,12.99%,13.61%,13.13%,13.57%,13.21%,13.71%,13.00%,13.74%,13.17%,14.24%,13.39%,13.99%
Operating Profit,98,121,115,122,103,124,112,134,106,113,102,134,124
OPM %,18%,19%,18%,18%,16%,17%,16%,18%,15%,15%,14%,16%,16%
Other Income,11,8,8,6,12,5,-3,10,9,7,9,-4,-8
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-11.42,0.00,-3.88,0.00,0.00,-11.16,-12.80
  └─ Other income normal,11.39,7.50,7.51,6.02,12.42,5.26,8.47,10.50,12.98,6.78,9.25,7.06,4.95
Interest,25,23,24,26,28,27,27,28,30,30,31,32,31
Depreciation,72,73,77,87,87,90,88,100,85,92,97,102,101
Profit before tax,12,34,21,14,1,12,-6,17,1,-2,-17,-3,-15
Tax %,-1002%,26%,29%,30%,-143%,31%,2%,24%,-237%,-6%,-23%,43%,-18%
Net Profit,135,25,15,10,2,8,-6,13,2,-2,-13,-5,-13
  └─ Minority share,0,0,0,0,0,0,3,-1,-0,-0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,-11,0,-3,0,0,-7,-11
  └─ Profit excl Excep,135,25,15,10,2,8,5,13,5,-2,-13,3,-1
  └─ Profit for PE,136,25,15,10,2,9,2,12,5,-2,-13,3,-1
  └─ Profit for EPS,136,25,15,10,2,9,-3,12,2,-2,-13,-5,-13
  └─ YOY Profit Growth %,411%,-35%,-43%,-69%,-98%,-66%,-84%,18%,99%,-121%,-632%,-78%,-130%
EPS in Rs,4.27,0.78,0.48,0.32,0.08,0.27,-0.10,0.37,0.06,-0.06,-0.40,-0.15,-0.39
Raw PDF,,,,,,,,,,,,,
