Metric,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022
Sales,340,623,749,534,346,663,725,570,471,741,728,628,508
  └─ YOY Sales Growth %,-8.46%,8.75%,14.51%,27.85%,1.94%,6.33%,-3.16%,6.91%,36.09%,11.74%,0.38%,10.10%,7.70%
Expenses,333,528,630,478,356,534,608,510,454,619,640,561,510
  └─ Material Cost %,57%,62%,64%,62%,56%,60%,62%,61%,59%,61%,64%,60%,65%
  └─ Employee Cost %,14%,8%,7%,9%,15%,7%,8%,9%,12%,8%,8%,10%,11%
Operating Profit,7,95,119,56,-10,128,117,60,18,122,88,67,-3
OPM %,2%,15%,16%,10%,-3%,19%,16%,11%,4%,16%,12%,11%,-1%
Other Income,11,8,7,10,21,12,15,14,10,7,7,5,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,11.42,0.00,1.65,6.12,1.68,0.00,0.00,0.00,0.00
  └─ Other income normal,10.95,7.98,6.77,10.08,9.50,11.75,13.05,7.64,8.01,6.99,7.49,5.49,7.49
Interest,2,2,2,2,1,2,1,1,1,1,1,1,1
Depreciation,11,14,19,16,13,18,20,11,15,18,18,18,20
Profit before tax,6,87,105,48,-3,120,110,62,12,109,76,53,-16
Tax %,76%,22%,19%,21%,-126%,24%,24%,26%,30%,25%,26%,25%,-13%
Net Profit,1,68,85,38,1,92,83,46,8,82,56,40,-14
  └─ Minority share,0,0,1,0,-0,0,0,0,0,0,0,0,-0
  └─ Exceptional items AT,0,0,0,0,11,0,1,4,1,0,0,0,0
  └─ Profit excl Excep,1,68,85,38,-11,92,82,41,7,82,56,40,-14
  └─ Profit for PE,2,68,86,38,-10,92,82,41,7,82,56,40,-14
  └─ Profit for EPS,2,68,86,38,1,92,83,46,8,82,56,40,-14
  └─ YOY Profit Growth %,-92%,24%,1%,175%,-775%,36%,-5%,8%,168%,-10%,-31%,-4%,-304%
EPS in Rs,0.08,3.48,4.41,1.96,0.03,4.72,4.27,2.35,0.42,4.23,2.90,2.03,-0.73
Raw PDF,,,,,,,,,,,,,
