Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,24.62,12.97,18.06,20.53,27.82,20.46,23.71,33.41,53.01,39.45,69.13,23.46,55.03
  └─ YOY Sales Growth %,38.55%,11.33%,-1.37%,12.49%,13.00%,57.75%,31.28%,62.74%,90.55%,92.82%,191.56%,-29.78%,3.81%
Expenses,21.26,9.91,15.47,17.82,23.09,16.78,20.73,26.48,49.62,35.18,63.40,17.58,52.30
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,4%,0%
  └─ Employee Cost %,14%,26%,22%,23%,11%,20%,17%,8%,5%,13%,4%,12%,92%
Operating Profit,3.36,3.06,2.59,2.71,4.73,3.68,2.98,6.93,3.39,4.27,5.73,5.88,2.73
OPM %,13.65%,23.59%,14.34%,13.20%,17.00%,17.99%,12.57%,20.74%,6.40%,10.82%,8.29%,25.06%,4.96%
Other Income,0.99,0.00,0.01,0.00,0.05,0.00,0.00,0.89,3.80,0.00,0.00,0.00,0.25
  └─ Exceptional items,-0.10,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
  └─ Other income normal,1.09,0.00,0.01,0.00,0.15,0.00,0.00,0.89,3.80,0.00,0.00,0.00,0.35
Interest,0.66,0.54,0.61,0.75,0.95,0.96,1.10,0.95,1.02,1.01,0.99,0.87,0.89
Depreciation,1.69,0.92,0.21,0.47,1.82,0.85,0.14,1.44,1.40,0.99,1.71,0.76,0.45
Profit before tax,2.00,1.60,1.78,1.49,2.01,1.87,1.74,5.43,4.77,2.27,3.03,4.25,1.64
Tax %,4.50%,27.50%,25.84%,28.86%,13.43%,22.46%,21.84%,24.31%,18.66%,25.99%,26.07%,26.12%,21.95%
Net Profit,1.91,1.16,1.33,1.06,1.73,1.45,1.37,4.12,3.87,1.68,2.24,3.15,1.28
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0
  └─ Exceptional items AT,-0,0,0,0,-0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,2,1,1,1,2,1,1,4,4,2,2,3,1
  └─ Profit for PE,2,1,1,1,2,1,1,4,4,2,2,3,1
  └─ Profit for EPS,2,1,1,1,2,1,1,4,4,2,2,3,1
  └─ YOY Profit Growth %,63%,-5%,125%,0%,-6%,32%,3%,464%,137%,31%,75%,-24%,-65%
EPS in Rs,1.62,0.94,1.20,0.71,1.52,1.24,1.24,3.99,3.75,1.63,2.17,3.05,1.24
Raw PDF,,,,,,,,,,,,,
