Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,670,498,441,369,381,451,381,415,359,378,363,324,396
  └─ YOY Sales Growth %,12.07%,-17.87%,-40.88%,-43.37%,-43.20%,-9.45%,-13.61%,12.35%,-5.68%,-16.22%,-4.73%,-21.89%,10.26%
Expenses,766,495,425,393,425,439,422,399,372,392,375,352,397
  └─ Material Cost %,92%,74%,74%,82%,79%,74%,76%,72%,74%,77%,76%,81%,73%
  └─ Employee Cost %,2%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,5%,4%
Operating Profit,-95,3,15,-24,-44,12,-42,16,-13,-14,-13,-27,-2
OPM %,-14%,1%,4%,-7%,-12%,3%,-11%,4%,-4%,-4%,-4%,-8%,-0%
Other Income,21,6,82,3898,71,22,532,90,36,37,30,26,42
  └─ Exceptional items,0.01,0.00,65.34,3880.54,0.01,0.00,502.00,50.71,-0.13,-0.10,-0.09,-0.90,-0.08
  └─ Other income normal,20.61,6.32,16.57,17.25,70.99,22.20,29.65,38.87,36.50,36.73,29.67,26.67,41.90
Interest,135,115,148,58,5,6,8,3,3,4,4,3,3
Depreciation,9,8,8,8,8,8,8,8,8,8,9,8,9
Profit before tax,-219,-113,-59,3807,14,20,474,94,13,11,5,-13,28
Tax %,12%,6%,-11%,20%,-369%,24%,17%,25%,8%,-24%,59%,-22%,26%
Net Profit,-246,-120,-52,3054,66,16,393,70,12,14,2,-10,21
  └─ Exceptional items AT,0,0,65,3127,0,0,421,38,-0,-0,-0,-1,-0
  └─ Profit excl Excep,-246,-120,-117,-73,66,16,-28,32,12,14,2,-9,21
  └─ Profit for PE,-246,-120,-117,-73,66,16,-28,32,12,14,2,-9,21
  └─ Profit for EPS,-246,-120,-52,3054,66,16,393,70,12,14,2,-10,21
  └─ YOY Profit Growth %,-495%,-56%,-26%,27%,127%,113%,76%,144%,-83%,-10%,107%,-128%,82%
EPS in Rs,-11.92,-5.80,-2.52,147.87,3.22,0.75,19.03,3.39,0.56,0.67,0.09,-0.48,1.02
Raw PDF,,,,,,,,,,,,,
