Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,427,420,406,386,377,381,417,431,432,424,460,441,425
  └─ YOY Sales Growth %,9.63%,9.34%,-16.01%,-0.50%,-11.73%,-9.23%,2.82%,11.70%,14.58%,11.21%,10.19%,2.20%,-1.57%
Expenses,383,381,381,363,345,352,366,375,370,405,427,420,404
  └─ Material Cost %,49%,51%,55%,55%,55%,54%,52%,50%,49%,56%,54%,54%,52%
  └─ Employee Cost %,10%,10%,11%,12%,11%,12%,12%,11%,11%,14%,13%,14%,16%
Operating Profit,44,39,25,23,31,29,52,56,62,19,33,21,21
OPM %,10%,9%,6%,6%,8%,8%,12%,13%,14%,4%,7%,5%,5%
Other Income,-8,6,2,2,-96,-15,-151,-8,-22,3,-4,-24,103
  └─ Exceptional items,-10,0,0,0,-101,-16,-163,-9,-35,-6,-9,-27,77
  └─ Other income normal,2,6,2,2,6,2,12,1,13,9,5,3,25
Interest,10,10,20,14,16,23,26,34,15,16,19,17,23
Depreciation,18,19,19,21,13,15,17,14,17,17,19,16,21
Profit before tax,8,16,-12,-10,-94,-23,-142,-0,8,-11,-9,-37,80
Tax %,59%,25%,72%,47%,-13%,48%,-18%,2164%,98%,-0%,65%,-0%,-8%
Net Profit,3,12,-21,-14,-82,-35,-116,-7,0,-11,-15,-37,86
  └─ Minority share,6,4,1,2,5,1,16,3,-1,1,1,1,2
  └─ Exceptional items AT,-5,0,0,0,-101,-16,-159,-9,-33,-6,-9,-24,75
  └─ Profit excl Excep,8,12,-21,-14,19,-18,42,2,33,-4,-6,-13,11
  └─ Profit for PE,14,16,-19,-12,18,-18,37,1,32,-4,-6,-12,13
  └─ Profit for EPS,9,16,-19,-12,-77,-34,-100,-4,-1,-10,-14,-36,88
  └─ YOY Profit Growth %,-8%,164%,-249%,-149%,32%,-215%,289%,107%,76%,78%,-116%,-1563%,-60%
EPS in Rs,0.52,0.83,-1.03,-0.63,-4.11,-1.81,-5.33,-0.22,-0.04,-0.53,-0.76,-1.89,4.59
Raw PDF,,,,,,,,,,,,,
