Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,204,163,172,204,263,205,242,483,241,207,230,260,287
  └─ YOY Sales Growth %,12.99%,-1.63%,-6.83%,12.27%,29.16%,25.68%,40.31%,136.67%,-8.45%,0.73%,-4.88%,-46.14%,19.36%
Expenses,154,113,111,139,193,154,181,399,160,151,161,169,166
  └─ Employee Cost %,10.19%,12.23%,12.55%,11.63%,10.56%,12.81%,12.57%,5.52%,10.02%,12.15%,12.86%,10.48%,9.40%
Operating Profit,49,50,61,66,70,51,61,84,80,55,69,92,121
OPM %,24%,31%,35%,32%,27%,25%,25%,17%,33%,27%,30%,35%,42%
Other Income,17,18,13,15,18,12,13,16,23,14,11,0,8
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.96,0.00,0.00,-6.98,-1.55
  └─ Other income normal,17.28,17.52,13.20,14.96,17.98,12.18,12.53,15.71,17.65,14.23,11.47,7.42,9.73
Interest,2,1,0,1,0,0,0,0,5,1,1,1,2
Depreciation,6,7,8,9,12,13,14,15,17,17,19,21,24
Profit before tax,58,59,66,70,76,51,59,84,82,51,60,70,103
Tax %,25%,27%,27%,25%,29%,27%,24%,26%,27%,28%,27%,26%,28%
Net Profit,44,43,48,52,54,37,45,62,60,37,44,51,74
  └─ Minority share,0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,1
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,4,0,0,-5,-1
  └─ Profit excl Excep,44,43,48,52,54,37,45,62,56,37,44,56,75
  └─ Profit for PE,44,43,48,52,54,37,45,62,56,37,44,56,76
  └─ Profit for EPS,44,43,48,52,54,37,45,62,60,37,44,51,75
  └─ YOY Profit Growth %,-9%,4%,3%,-2%,23%,-15%,-7%,19%,5%,-1%,-3%,-9%,35%
EPS in Rs,2.27,2.26,2.49,2.71,2.79,1.91,2.33,3.23,3.12,1.90,2.27,2.66,3.91
Raw PDF,,,,,,,,,,,,,
