Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,36.84,34.75,43.43,45.98,39.92,43.11,39.89,38.28,35.17,46.50,54.35,56.51,48.83
  └─ YOY Sales Growth %,11.84%,-0.71%,3.83%,51.60%,8.36%,24.06%,-8.15%,-16.75%,-11.90%,7.86%,36.25%,47.62%,38.84%
Expenses,30.00,26.86,34.71,35.38,32.85,34.86,32.13,33.43,30.60,37.76,45.02,45.68,39.12
  └─ Material Cost %,47.15%,41.93%,48.86%,46.82%,45.82%,50.50%,43.90%,47.91%,42.68%,51.51%,47.93%,48.43%,38.56%
  └─ Employee Cost %,14.17%,15.60%,12.59%,13.09%,17.03%,14.54%,16.29%,17.42%,19.73%,15.08%,13.58%,15.09%,19.33%
Operating Profit,6.84,7.89,8.72,10.60,7.07,8.25,7.76,4.85,4.57,8.74,9.33,10.83,9.71
OPM %,18.57%,22.71%,20.08%,23.05%,17.71%,19.14%,19.45%,12.67%,12.99%,18.80%,17.17%,19.16%,19.89%
Other Income,0.49,0.28,0.55,0.44,0.48,0.62,0.32,1.59,1.38,0.72,1.32,1.26,2.11
  └─ Other income normal,0.49,0.28,0.55,0.44,0.48,0.62,0.32,1.59,1.38,0.72,1.32,1.26,2.11
Interest,0.26,0.29,0.28,0.26,0.34,0.31,0.27,0.15,0.08,0.20,0.22,0.26,0.24
Depreciation,0.71,0.80,0.86,0.83,0.84,1.05,1.10,1.18,0.84,1.15,1.21,1.27,1.30
Profit before tax,6.36,7.08,8.13,9.95,6.37,7.51,6.71,5.11,5.03,8.11,9.22,10.56,10.28
Tax %,27.04%,23.73%,25.71%,25.63%,24.02%,24.23%,25.48%,25.64%,25.25%,24.04%,25.60%,25.57%,36.19%
Net Profit,4.95,6.16,6.52,7.17,5.00,6.40,6.70,4.39,4.05,6.86,7.76,8.53,6.73
  └─ Profit from Associates,0,1,0,-0,0,1,2,1,0,1,1,1,0
  └─ Profit excl Excep,5,6,7,7,5,6,7,4,4,7,8,9,7
  └─ Profit for PE,5,6,7,7,5,6,7,4,4,7,8,9,7
  └─ Profit for EPS,5,6,7,7,5,6,7,4,4,7,8,9,7
  └─ YOY Profit Growth %,-1%,-18%,-29%,120%,1%,4%,3%,-39%,-19%,7%,16%,94%,66%
EPS in Rs,1.20,1.49,1.58,1.74,1.21,1.55,1.62,1.06,0.98,1.66,1.88,2.07,1.63
Raw PDF,,,,,,,,,,,,,
