Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,520,324,319,431,591,363,491,382,572,379,426,539,511
  └─ YOY Sales Growth %,23.15%,8.14%,-21.16%,-5.38%,13.64%,12.03%,54.01%,-11.40%,-3.30%,4.43%,-13.21%,41.17%,-10.60%
Expenses,418,264,252,361,489,302,387,333,492,329,346,426,436
  └─ Material Cost %,16.81%,22.49%,22.67%,22.40%,17.92%,17.50%,20.42%,25.91%,30.47%,25.32%,22.03%,23.67%,28.68%
  └─ Employee Cost %,9.72%,15.20%,15.27%,12.97%,8.34%,15.08%,11.44%,15.52%,10.37%,16.72%,17.34%,14.79%,15.24%
Operating Profit,102,59,67,70,102,60,104,48,80,49,80,113,76
OPM %,20%,18%,21%,16%,17%,17%,21%,13%,14%,13%,19%,21%,15%
Other Income,18,8,7,504,4,13,10,17,6,12,14,18,14
  └─ Exceptional items,13.32,3.38,2.10,493.07,-7.80,-0.02,-0.02,-0.02,0.46,-0.02,-0.02,-0.02,-0.02
  └─ Other income normal,4.23,4.94,4.98,11.41,12.13,13.50,10.04,17.02,5.83,11.98,14.03,18.23,14.48
Interest,7,7,7,9,7,8,9,11,12,11,13,11,12
Depreciation,7,7,7,8,8,8,8,8,9,9,10,10,11
Profit before tax,105,53,59,557,92,59,98,46,65,40,71,109,67
Tax %,25%,24%,28%,4%,28%,26%,28%,19%,136%,36%,28%,31%,30%
Net Profit,79,40,43,535,66,43,70,37,-24,26,52,76,47
  └─ Minority share,-8,-9,-8,-190,-2,-4,-10,-6,25,-3,-11,-21,-6
  └─ Exceptional items AT,13,3,2,493,-8,-0,-0,-0,0,-0,-0,-0,-0
  └─ Profit excl Excep,66,37,41,42,74,43,70,37,-24,26,52,76,47
  └─ Profit for PE,59,29,33,27,71,39,60,31,1,22,41,54,40
  └─ Profit for EPS,71,32,35,345,64,39,60,31,2,22,41,54,40
  └─ YOY Profit Growth %,21%,19%,40%,-54%,20%,33%,83%,17%,-98%,-42%,-32%,73%,3032%
EPS in Rs,7.32,3.25,3.53,35.30,6.53,3.96,6.17,3.21,0.18,2.29,4.20,5.56,4.14
Raw PDF,,,,,,,,,,,,,
