Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,762,896,882,845,862,1004,1001,963,949,1094,1085,1065,904
  └─ YOY Sales Growth %,22.05%,14.19%,8.93%,6.53%,13.04%,12.07%,13.48%,14.09%,10.18%,8.91%,8.42%,10.51%,-4.77%
Expenses,599,664,638,621,664,724,730,709,723,793,775,769,703
  └─ Material Cost %,36.06%,34.59%,33.82%,32.40%,34.85%,33.83%,33.82%,32.87%,33.88%,31.73%,31.85%,30.94%,30.33%
  └─ Employee Cost %,17.79%,16.60%,16.82%,17.96%,17.72%,16.62%,17.05%,17.99%,18.62%,17.76%,17.35%,17.98%,21.98%
Operating Profit,164,232,244,223,198,280,271,255,226,301,310,296,201
OPM %,21%,26%,28%,26%,23%,28%,27%,26%,24%,28%,29%,28%,22%
Other Income,5,6,8,7,17,6,10,8,14,15,15,18,-15
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.18
  └─ Other income normal,4.58,5.63,7.66,7.35,16.63,5.89,9.95,8.00,14.48,14.55,15.34,18.28,11.98
Interest,14,12,10,12,9,6,2,3,1,1,1,2,1
Depreciation,32,31,32,34,41,41,42,42,46,43,44,45,50
Profit before tax,122,194,209,184,165,240,237,218,193,272,279,267,135
Tax %,28%,27%,28%,27%,23%,26%,26%,25%,25%,25%,26%,26%,25%
Net Profit,88,142,151,134,126,177,175,162,146,202,208,198,101
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-20
  └─ Profit excl Excep,88,142,151,134,126,177,175,162,146,202,208,198,121
  └─ Profit for PE,88,142,151,134,126,177,175,162,146,202,208,198,121
  └─ Profit for EPS,88,142,151,134,126,177,175,162,146,202,208,198,101
  └─ YOY Profit Growth %,3%,36%,36%,26%,44%,24%,16%,22%,15%,14%,19%,22%,-17%
EPS in Rs,5.66,9.19,9.72,8.61,8.13,11.39,11.24,10.45,9.36,12.97,13.27,12.63,6.31
Raw PDF,,,,,,,,,,,,,
