Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,157,137,175,178,189,141,192,207,192,193,239,248,252
  └─ YOY Sales Growth %,72.66%,32.53%,22.38%,24.46%,20.18%,3.48%,9.87%,16.19%,1.61%,36.78%,24.51%,20.03%,31.05%
Expenses,58,51,66,64,72,55,73,81,85,83,103,122,134
  └─ Material Cost %,8.75%,8.62%,8.17%,8.34%,9.82%,7.60%,9.85%,8.62%,10.94%,12.59%,12.39%,15.70%,14.73%
  └─ Employee Cost %,3.78%,4.69%,3.95%,4.11%,3.72%,5.94%,4.22%,4.07%,4.50%,5.51%,4.41%,4.95%,4.39%
Operating Profit,99,86,109,114,117,86,120,125,107,110,136,126,118
OPM %,63%,63%,62%,64%,62%,61%,62%,61%,56%,57%,57%,51%,47%
Other Income,20,25,23,27,31,30,33,31,20,28,24,27,21
  └─ Other income normal,20.35,24.61,22.76,26.85,30.91,29.56,33.11,31.45,19.55,28.11,24.40,26.51,20.51
Interest,2,3,5,6,0,3,6,2,1,4,5,8,8
Depreciation,9,14,14,14,12,12,12,13,13,11,12,13,14
Profit before tax,109,94,112,121,136,100,135,142,112,124,143,132,116
Tax %,22%,19%,22%,23%,23%,31%,21%,22%,21%,22%,17%,21%,20%
Net Profit,85,76,88,94,105,70,107,110,89,96,119,105,93
  └─ Profit excl Excep,85,76,88,94,105,70,107,110,89,96,119,105,93
  └─ Profit for PE,85,76,88,94,105,70,107,110,89,96,119,105,93
  └─ Profit for EPS,85,76,88,94,105,70,107,110,89,96,119,105,93
  └─ YOY Profit Growth %,59%,42%,7%,34%,24%,-8%,22%,17%,-16%,38%,11%,-5%,5%
EPS in Rs,12.05,10.80,12.46,13.31,14.92,9.90,15.17,15.60,12.58,13.64,16.88,14.85,13.21
Raw PDF,,,,,,,,,,,,,
