Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,880,818,790,868,805,624,689,765,1010,870,921,1210,926
  └─ YOY Sales Growth %,7.62%,0.43%,-0.41%,3.02%,-8.52%,-23.76%,-12.77%,-11.88%,25.47%,39.52%,33.73%,58.29%,-8.31%
Expenses,713,747,691,818,728,573,627,667,709,798,802,858,774
  └─ Material Cost %,20.28%,14.75%,16.19%,14.64%,13.35%,8.79%,9.09%,14.41%,7.94%,8.98%,16.02%,6.43%,13.23%
  └─ Employee Cost %,27.44%,28.81%,30.99%,29.97%,30.42%,38.79%,36.57%,33.26%,27.24%,28.79%,28.93%,23.31%,28.19%
Operating Profit,167,71,99,50,77,51,62,98,301,72,120,352,152
OPM %,19%,9%,12%,6%,10%,8%,9%,13%,30%,8%,13%,29%,16%
Other Income,45,94,44,30,51,39,47,38,74,36,37,101,101
  └─ Other income normal,45,94,44,30,51,39,47,38,74,36,37,101,101
Interest,0,1,0,1,1,1,1,1,0,1,1,1,0
Depreciation,7,8,8,8,11,10,10,10,11,11,10,10,11
Profit before tax,204,156,134,71,117,79,99,126,364,97,146,442,242
Tax %,23%,25%,24%,26%,23%,26%,22%,25%,23%,25%,25%,21%,19%
Net Profit,190,139,127,63,116,92,100,109,280,65,83,347,196
  └─ Profit from Associates,33,23,26,11,26,33,23,15,0,-7,-26,0,0
  └─ Profit excl Excep,190,139,127,63,116,92,100,109,280,65,83,347,196
  └─ Profit for PE,190,139,127,63,116,92,100,109,280,65,83,347,196
  └─ Profit for EPS,190,139,127,63,116,92,100,109,280,65,83,347,196
  └─ YOY Profit Growth %,140%,114%,70%,293%,-39%,-34%,-22%,72%,142%,-29%,-16%,219%,-30%
EPS in Rs,3.38,2.47,2.27,1.13,2.06,1.63,1.77,1.93,4.98,1.16,1.49,6.18,3.48
Raw PDF,,,,,,,,,,,,,
