Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,146.78,171.87,227.65,198.35,179.66,229.24,295.91,262.97,241.14,279.96,399.40,365.95,312.70
  └─ YOY Sales Growth %,-6.25%,-24.02%,-2.60%,3.36%,22.40%,33.38%,29.98%,32.58%,34.22%,22.13%,34.97%,39.16%,29.68%
Expenses,131.09,158.54,201.80,184.29,165.98,216.94,267.44,245.56,222.34,254.11,363.96,337.27,299.54
  └─ Material Cost %,50%,51%,57%,53%,55%,57%,61%,58%,60%,57%,61%,61%,59%
  └─ Employee Cost %,11%,8%,7%,8%,10%,8%,5%,7%,7%,7%,5%,6%,8%
Operating Profit,15.69,13.33,25.85,14.06,13.68,12.30,28.47,17.41,18.80,25.85,35.44,28.68,13.16
OPM %,10.69%,7.76%,11.36%,7.09%,7.61%,5.37%,9.62%,6.62%,7.80%,9.23%,8.87%,7.84%,4.21%
Other Income,54.71,0.71,0.67,0.87,5.43,0.63,1.82,1.15,15.51,0.90,0.26,0.73,0.56
  └─ Other income normal,54.71,0.71,0.67,0.87,5.43,0.63,1.82,1.15,15.51,0.90,0.26,0.73,0.56
Interest,8.44,9.73,10.62,10.44,11.34,10.25,12.12,11.76,11.25,11.62,13.08,12.55,12.49
Depreciation,6.54,6.54,6.34,6.58,6.08,6.40,6.40,6.54,6.42,6.47,6.45,6.50,7.38
Profit before tax,55.42,-2.23,9.56,-2.09,1.69,-3.72,11.77,0.26,16.64,8.66,16.17,10.36,-6.15
Tax %,1.23%,59.19%,41.53%,55.98%,16.57%,45.70%,34.83%,684.62%,10.40%,35.57%,38.53%,35.23%,42.60%
Net Profit,54.73,-3.54,5.58,-3.26,1.41,-5.43,7.67,-1.52,14.91,5.58,9.93,6.70,-8.78
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,55,-4,6,-3,1,-5,8,-2,15,6,10,7,-9
  └─ Profit for PE,55,-4,6,-3,1,-5,8,-2,15,6,10,7,-9
  └─ Profit for EPS,55,-4,6,-3,1,-5,8,-2,15,6,10,7,-9
  └─ YOY Profit Growth %,363%,-25%,-43%,-446%,-97%,-54%,37%,54%,951%,203%,29%,544%,-159%
EPS in Rs,44.85,-2.89,4.58,-2.66,1.16,-4.44,6.29,-1.24,11.49,4.30,7.40,5.00,-6.55
Raw PDF,,,,,,,,,,,,,
