Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,846,1067,1197,1236,1261,1077,1191,1106,1004,1111,1031,999,949
  └─ YOY Sales Growth %,4.44%,34.81%,39.35%,33.25%,49.09%,0.98%,-0.57%,-10.51%,-20.37%,3.18%,-13.37%,-9.65%,-5.46%
Expenses,459,473,535,430,580,462,700,500,426,261,426,436,458
  └─ Employee Cost %,20.62%,18.13%,19.71%,19.90%,9.52%,21.48%,24.51%,19.94%,21.88%,26.88%,26.24%,28.53%,21.02%
Operating Profit,387,594,663,806,681,615,491,607,578,850,605,563,491
OPM %,46%,56%,55%,65%,54%,57%,41%,55%,58%,76%,59%,56%,52%
Other Income,26,14,17,25,-831,17,21,14,23,10,13,105,20
  └─ Exceptional items,0.00,0.00,0.00,0.00,-846.86,0.00,0.00,0.00,0.00,0.00,0.00,-21.29,0.00
  └─ Other income normal,25.56,14.47,16.58,24.97,15.42,16.82,20.70,14.40,23.29,9.89,13.00,126.51,20.09
Interest,347,366,388,400,407,370,343,318,274,251,254,248,246
Depreciation,12,12,13,14,14,16,15,16,16,17,19,20,22
Profit before tax,54,230,278,417,-572,245,154,287,311,593,344,400,243
Tax %,40%,24%,26%,23%,18%,24%,6%,28%,25%,23%,26%,24%,34%
Net Profit,32,177,206,322,-674,187,144,207,235,459,262,318,162
  └─ Profit from Associates,-0,1,0,1,1,1,0,-0,0,1,7,13,3
  └─ Minority share,25,-11,-11,-45,445,-16,88,2,-25,-5,8,-6,3
  └─ Exceptional items AT,0,0,0,0,-744,0,0,0,0,0,0,-16,0
  └─ Profit excl Excep,32,177,206,322,70,187,144,207,235,459,262,335,162
  └─ Profit for PE,57,166,195,278,24,171,232,209,210,454,270,329,165
  └─ Profit for EPS,57,166,195,278,-229,171,232,209,210,454,270,313,165
  └─ YOY Profit Growth %,-68%,-2%,8%,46%,-58%,3%,19%,-25%,782%,166%,16%,57%,-21%
EPS in Rs,0.60,1.74,2.04,2.91,-2.39,1.79,2.43,2.19,2.19,4.75,2.82,3.27,1.73
Raw PDF,,,,,,,,,,,,,
