Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.93,2.11,2.20,2.60,3.42,3.27,3.30,3.17,3.43,3.32,3.42,3.32,3.48
  └─ YOY Sales Growth %,,10.47%,13.99%,34.72%,77.20%,54.98%,50.00%,21.92%,0.29%,1.53%,3.64%,4.73%,1.46%
Expenses,0.58,0.43,0.48,0.57,0.54,0.53,1.01,0.80,0.53,0.62,1.38,0.79,0.51
  └─ Employee Cost %,10.88%,9.00%,9.09%,10.38%,7.60%,7.65%,16.06%,7.89%,7.87%,9.04%,10.23%,9.34%,8.05%
Operating Profit,1.35,1.68,1.72,2.03,2.88,2.74,2.29,2.37,2.90,2.70,2.04,2.53,2.97
OPM %,69.95%,79.62%,78.18%,78.08%,84.21%,83.79%,69.39%,74.76%,84.55%,81.33%,59.65%,76.20%,85.34%
Other Income,0.14,0.57,0.41,0.68,0.35,0.72,0.44,0.29,0.47,0.67,0.52,0.55,0.41
  └─ Other income normal,0.14,0.57,0.41,0.68,0.35,0.72,0.44,0.29,0.47,0.67,0.52,0.55,0.41
Interest,0.10,0.10,0.10,0.46,0.71,0.70,0.69,0.66,0.64,0.61,0.58,0.59,0.51
Depreciation,0.02,0.04,0.04,0.05,0.54,0.54,0.55,0.56,0.55,0.56,0.57,0.57,0.56
Profit before tax,1.37,2.11,1.99,2.20,1.98,2.22,1.49,1.44,2.18,2.20,1.41,1.92,2.31
Tax %,28.47%,20.38%,22.61%,28.18%,16.67%,18.47%,34.23%,27.78%,50.92%,25.00%,37.59%,29.17%,-81.82%
Net Profit,0.97,1.68,1.54,1.57,1.66,1.81,0.98,1.04,1.07,1.64,0.88,1.36,4.20
  └─ Minority share,0,0,0,0,0,0,0,0,-0,-0,0,0,-0
  └─ Profit excl Excep,1,2,2,2,2,2,1,1,1,2,1,1,4
  └─ Profit for PE,1,2,2,2,2,2,1,1,1,2,1,1,4
  └─ Profit for EPS,1,2,2,2,2,2,1,1,1,2,1,1,4
  └─ YOY Profit Growth %,,36%,4%,32%,72%,9%,-37%,-34%,-37%,-11%,-9%,33%,296%
EPS in Rs,2.53,4.40,4.11,4.11,4.35,4.79,2.58,2.73,2.73,4.24,2.34,3.65,10.83
Raw PDF,,,,,,,,,,,,,
