Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,118115,112985,103044,115499,116555,113095,102785,113166,111230,112551,104946,119029,118701
  └─ YOY Sales Growth %,13.49%,-6.69%,-10.26%,-3.08%,-1.32%,0.10%,-0.25%,-2.02%,-4.57%,-0.48%,2.10%,5.18%,6.72%
Expenses,107031,97200,90104,109300,107600,107468,98268,105710,103494,102874,95185,107343,109067
  └─ Material Cost %,85%,80%,81%,88%,85%,89%,89%,87%,86%,85%,83%,84%,82%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,11085,15785,12941,6199,8955,5627,4517,7456,7737,9678,9761,11687,9634
OPM %,9%,14%,13%,5%,8%,5%,4%,7%,7%,9%,9%,10%,8%
Other Income,523,1003,911,919,403,807,1278,548,1061,1840,1375,687,940
  └─ Exceptional items,-997,-36,-65,-63,-104,-142,-75,-59,-101,-67,-166,-167,-11
  └─ Other income normal,1519,1038,976,982,507,950,1353,608,1162,1908,1541,853,951
Interest,1148,1071,1190,920,967,889,923,861,919,758,833,657,705
Depreciation,1605,1614,1605,1830,1722,1686,1779,1810,1982,1889,1958,1979,2031
Profit before tax,8854,14103,11056,4367,6669,3859,3094,5333,5897,8872,8345,9737,7838
Tax %,22%,25%,25%,27%,28%,26%,26%,29%,26%,23%,26%,26%,28%
Net Profit,6870,10644,8244,3181,4790,2842,2297,3806,4392,6839,6191,7188,5625
  └─ Exceptional items AT,-773,-27,-48,-45,-73,-104,-56,-42,-75,-52,-122,-123,-7
  └─ Profit excl Excep,7644,10671,8292,3227,4862,2945,2353,3848,4467,6891,6314,7311,5632
  └─ Profit for PE,7644,10671,8292,3227,4862,2945,2353,3848,4467,6891,6314,7311,5632
  └─ Profit for EPS,6870,10644,8244,3181,4790,2842,2297,3806,4392,6839,6191,7188,5625
  └─ YOY Profit Growth %,184%,277%,5022%,68%,-36%,-72%,-72%,19%,-8%,134%,168%,90%,26%
EPS in Rs,15.84,24.53,19.00,7.33,11.04,6.55,5.29,8.77,10.12,15.76,14.27,16.57,12.96
Raw PDF,,,,,,,,,,,,,
