Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3200,3449,3602,3660,3386,3332,3666,3768,3514,3662,3825,3998,3900
  └─ YOY Sales Growth %,9.75%,10.37%,6.19%,1.69%,5.80%,-3.40%,1.79%,2.97%,3.80%,9.91%,4.33%,6.09%,10.99%
Expenses,2559,2806,2898,2819,2630,2607,2907,3012,2755,2967,3092,3118,3059
  └─ Material Cost %,47.10%,46.26%,45.11%,44.11%,43.88%,44.15%,44.41%,45.86%,48.63%,48.10%,47.89%,48.32%,47.92%
  └─ Employee Cost %,9.40%,9.10%,9.32%,7.54%,9.56%,8.39%,8.47%,7.86%,7.47%,8.44%,7.06%,8.21%,8.33%
Operating Profit,641,643,704,841,756,724,760,756,759,695,733,880,841
OPM %,20%,19%,20%,23%,22%,22%,21%,20%,22%,19%,19%,22%,22%
Other Income,36,-13,53,63,-2312,57,80,77,42,65,33,-35,-24
  └─ Exceptional items,-22,-82,-13,-7,-2376,-20,-6,-6,-31,-20,-30,-91,-93
  └─ Other income normal,58,69,66,70,64,77,86,83,74,85,63,56,69
Interest,53,74,77,67,78,88,83,90,90,86,76,79,90
Depreciation,69,76,61,54,50,49,50,62,73,59,66,66,76
Profit before tax,556,480,619,783,-1684,644,707,682,639,614,625,700,651
Tax %,19%,34%,30%,26%,12%,30%,30%,27%,36%,26%,27%,29%,31%
Net Profit,452,319,433,581,-1893,451,491,498,412,452,459,498,452
  └─ Exceptional items AT,-18,-54,-9,-5,-2155,-14,-4,-4,-20,-14,-22,-65,-64
  └─ Profit excl Excep,470,373,442,586,262,465,495,503,432,467,481,563,516
  └─ Profit for PE,470,373,442,586,262,465,495,503,432,467,481,563,516
  └─ Profit for EPS,452,319,433,581,-1893,451,491,498,412,452,459,498,452
  └─ YOY Profit Growth %,24%,8%,17%,6%,-44%,25%,12%,-14%,65%,0%,-3%,12%,19%
EPS in Rs,4.42,3.12,4.23,5.68,-18.51,4.41,4.80,4.87,4.03,4.42,4.49,4.87,4.42
Raw PDF,,,,,,,,,,,,,
