Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,7.52,5.86,5.23,4.30,6.65,4.85,4.04,3.63,4.28,5.34,6.59,4.33,5.37
  └─ YOY Sales Growth %,218.64%,74.93%,25.12%,-17.47%,-11.57%,-17.24%,-22.75%,-15.58%,-35.64%,10.10%,63.12%,19.28%,25.47%
Expenses,4.55,4.48,4.08,3.45,4.23,4.07,3.63,3.49,3.30,4.18,4.58,3.90,3.74
  └─ Material Cost %,27.26%,38.23%,38.05%,35.35%,23.76%,33.81%,33.17%,33.06%,31.54%,31.84%,29.74%,30.02%,26.82%
  └─ Employee Cost %,14.63%,16.21%,19.12%,23.02%,17.74%,24.33%,27.97%,33.61%,28.27%,24.91%,21.55%,27.94%,25.51%
Operating Profit,2.97,1.38,1.15,0.85,2.42,0.78,0.41,0.14,0.98,1.16,2.01,0.43,1.63
OPM %,39.49%,23.55%,21.99%,19.77%,36.39%,16.08%,10.15%,3.86%,22.90%,21.72%,30.50%,9.93%,30.35%
Other Income,0.04,0.04,0.02,0.03,0.05,0.05,0.02,0.02,0.03,0.02,0.03,0.02,0.05
  └─ Other income normal,0.04,0.04,0.02,0.03,0.05,0.05,0.02,0.02,0.03,0.02,0.03,0.02,0.05
Interest,0.08,0.07,0.11,0.10,0.09,0.12,0.16,0.15,0.15,0.12,0.10,0.13,0.06
Depreciation,0.15,0.17,0.20,0.22,0.36,0.21,0.21,0.17,0.21,0.17,0.19,0.17,0.21
Profit before tax,2.78,1.18,0.86,0.56,2.02,0.50,0.06,-0.16,0.65,0.89,1.75,0.15,1.41
Tax %,29.50%,27.12%,22.09%,28.57%,28.71%,28.00%,33.33%,-31.25%,29.23%,24.72%,25.14%,66.67%,21.28%
Net Profit,1.96,0.86,0.67,0.40,1.43,0.37,0.03,-0.11,0.45,0.66,1.31,0.06,1.11
  └─ Profit excl Excep,2,1,1,0,1,0,0,-0,0,1,1,0,1
  └─ Profit for PE,2,1,1,0,1,0,0,-0,0,1,1,0,1
  └─ Profit for EPS,2,1,1,0,1,0,0,-0,0,1,1,0,1
  └─ YOY Profit Growth %,553%,115%,139%,-35%,-27%,-57%,-96%,-128%,-69%,78%,4267%,155%,147%
EPS in Rs,5.45,2.39,1.86,1.11,3.97,1.03,0.08,-0.31,1.25,1.83,3.64,0.16,2.96
Raw PDF,,,,,,,,,,,,,
