Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37.21,24.89,43.43,23.19,40.35,28.48,34.47,31.12,41.89,31.47,35.75,39.93,42.93
  └─ YOY Sales Growth %,-4.12%,17.74%,80.58%,-20.88%,8.44%,14.42%,-20.63%,34.20%,3.82%,10.50%,3.71%,28.31%,2.48%
Expenses,29.86,20.73,30.85,20.42,38.30,26.12,30.87,26.47,31.78,26.11,32.37,37.07,36.74
  └─ Material Cost %,-8.81%,-10.00%,0.00%,-7.50%,-9.76%,-21.98%,-13.58%,-18.19%,2.51%,-16.08%,-10.32%,-1.90%,-1.19%
  └─ Employee Cost %,9.43%,15.95%,9.42%,16.73%,9.64%,12.64%,10.01%,12.60%,8.83%,13.06%,10.57%,10.37%,12.81%
Operating Profit,7.35,4.16,12.58,2.77,2.05,2.36,3.60,4.65,10.11,5.36,3.38,2.86,6.19
OPM %,19.75%,16.71%,28.97%,11.94%,5.08%,8.29%,10.44%,14.94%,24.13%,17.03%,9.45%,7.16%,14.42%
Other Income,0.36,0.18,0.04,0.43,1.06,2.41,0.06,0.07,1.47,0.09,0.05,0.04,0.98
  └─ Other income normal,0.36,0.18,0.04,0.43,1.06,2.41,0.06,0.07,1.47,0.09,0.05,0.04,0.98
Interest,2.58,2.38,2.44,2.88,2.36,2.00,1.85,2.21,2.31,2.11,2.06,1.89,2.12
Depreciation,1.30,1.13,1.15,1.16,1.34,0.88,1.25,1.06,0.91,0.55,0.91,0.74,0.88
Profit before tax,3.83,0.83,9.03,-0.84,-0.59,1.89,0.56,1.45,8.36,2.79,0.46,0.27,4.17
Tax %,-0.26%,14.46%,1.33%,20.24%,-16.95%,16.40%,-3.57%,7.59%,22.25%,19.35%,26.09%,59.26%,43.88%
Net Profit,3.84,0.70,8.90,-1.01,-0.49,1.59,0.57,1.33,6.49,2.25,0.34,0.11,2.34
  └─ Minority share,-2,-0,-4,0,1,-0,-0,-0,-3,-1,0,1,-1
  └─ Profit excl Excep,4,1,9,-1,-0,2,1,1,6,2,0,0,2
  └─ Profit for PE,2,0,5,-1,1,1,0,1,4,2,0,1,1
  └─ Profit for EPS,2,0,5,-1,1,1,0,1,4,2,0,1,1
  └─ YOY Profit Growth %,445%,110%,323%,-119%,-64%,136%,-89%,253%,362%,36%,-28%,-23%,-70%
EPS in Rs,0.11,0.03,0.23,-0.03,0.04,0.06,0.03,0.05,0.18,0.08,0.02,0.04,0.05
Raw PDF,,,,,,,,,,,,,
