Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,32.77,29.68,30.42,36.82,36.80,41.94,48.44,50.20,48.25,48.56,58.10,59.21,58.07
  └─ YOY Sales Growth %,28.96%,13.28%,7.23%,21.96%,12.30%,41.31%,59.24%,36.34%,31.11%,15.78%,19.94%,17.95%,20.35%
Expenses,32.11,30.82,34.33,40.13,36.92,48.34,47.99,49.39,46.15,47.30,56.34,58.19,53.98
  └─ Material Cost %,79%,78%,83%,80%,78%,77%,75%,71%,71%,72%,78%,80%,79%
  └─ Employee Cost %,7%,8%,8%,7%,6%,5%,5%,5%,5%,5%,4%,4%,3%
Operating Profit,0.66,-1.14,-3.91,-3.31,-0.12,-6.40,0.45,0.81,2.10,1.26,1.76,1.02,4.09
OPM %,2.01%,-3.84%,-12.85%,-8.99%,-0.33%,-15.26%,0.93%,1.61%,4.35%,2.59%,3.03%,1.72%,7.04%
Other Income,0.58,0.85,0.88,0.80,0.42,0.44,0.60,0.53,0.60,0.40,0.47,0.38,-0.97
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-1.76
  └─ Other income normal,0.58,0.85,0.88,0.80,0.42,0.44,0.60,0.53,0.60,0.40,0.47,0.39,0.79
Interest,0.39,0.32,0.40,0.35,0.44,0.21,0.49,0.44,0.56,0.40,0.60,0.62,0.72
Depreciation,0.35,0.33,0.34,0.37,0.38,0.35,0.36,0.36,0.35,0.34,0.34,0.33,0.29
Profit before tax,0.50,-0.94,-3.77,-3.23,-0.52,-6.52,0.20,0.54,1.79,0.92,1.29,0.45,2.11
Tax %,98.00%,21.28%,-3.45%,-0.31%,-26.92%,-32.98%,95.00%,14.81%,3.35%,-83.70%,-16.28%,46.67%,-19.43%
Net Profit,0.01,-1.14,-3.64,-3.22,-0.38,-4.37,0.02,0.46,1.73,1.69,1.50,0.24,2.52
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-2
  └─ Profit excl Excep,0,-1,-4,-3,-0,-4,0,0,2,2,2,0,4
  └─ Profit for PE,0,-1,-4,-3,-0,-4,0,0,2,2,2,0,4
  └─ Profit for EPS,0,-1,-4,-3,-0,-4,0,0,2,2,2,0,3
  └─ YOY Profit Growth %,-99%,-214%,-9200%,-3320%,-3900%,-283%,101%,114%,555%,139%,7400%,-48%,147%
EPS in Rs,0.01,-0.84,-2.68,-2.37,-0.28,-3.22,0.01,0.34,1.28,1.25,1.11,0.18,1.86
Raw PDF,,,,,,,,,,,,,
