Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.39,17.90,15.82,18.12,22.44,18.74,20.33,21.50,31.34,18.20,20.85,21.88,17.14
  └─ YOY Sales Growth %,-8.20%,26.59%,-43.78%,8.63%,0.22%,4.69%,28.51%,18.65%,39.66%,-2.88%,2.56%,1.77%,-45.31%
Expenses,20.90,19.95,13.60,16.38,24.93,16.66,18.07,23.50,29.46,17.12,19.40,20.51,18.97
  └─ Material Cost %,81%,103%,76%,81%,102%,78%,75%,85%,84%,82%,82%,84%,86%
  └─ Employee Cost %,3%,3%,3%,3%,3%,3%,3%,3%,2%,3%,3%,3%,4%
Operating Profit,1.49,-2.05,2.22,1.74,-2.49,2.08,2.26,-2.00,1.88,1.08,1.45,1.37,-1.83
OPM %,6.65%,-11.45%,14.03%,9.60%,-11.10%,11.10%,11.12%,-9.30%,6.00%,5.93%,6.95%,6.26%,-10.68%
Other Income,0.54,0.00,0.02,0.00,7.04,0.00,0.00,0.00,0.29,-2.39,0.01,0.26,1.63
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.40,0.00,0.00,0.00
  └─ Other income normal,0.54,0.00,0.02,0.00,7.04,0.00,0.00,0.00,0.29,0.01,0.01,0.26,1.63
Interest,0.07,0.20,0.19,0.28,0.36,0.30,0.41,0.37,0.35,0.30,0.33,0.18,0.39
Depreciation,0.06,0.05,0.05,0.04,0.06,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,1.90,-2.30,2.00,1.42,4.13,1.74,1.81,-2.40,1.79,-1.64,1.10,1.42,-0.62
Tax %,5.79%,0.00%,0.00%,-0.70%,1.21%,4.60%,3.31%,-5.42%,15.08%,0.00%,0.91%,1.41%,1.61%
Net Profit,1.80,-2.30,2.01,1.42,4.09,1.66,1.75,-2.27,1.51,-1.65,1.09,1.39,-0.63
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,-2,0,0,0
  └─ Profit excl Excep,2,-2,2,1,4,2,2,-2,2,1,1,1,-1
  └─ Profit for PE,2,-2,2,1,4,2,2,-2,2,1,1,1,-1
  └─ Profit for EPS,2,-2,2,1,4,2,2,-2,2,-2,1,1,-1
  └─ YOY Profit Growth %,291%,-284%,-48%,49%,127%,172%,-13%,-260%,-63%,-55%,-38%,161%,-142%
EPS in Rs,0.68,-0.87,0.76,0.54,1.55,0.63,0.66,-0.86,0.57,-0.63,0.41,0.53,-0.24
Raw PDF,,,,,,,,,,,,,
