Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,313,274,462,327,440,375,441,636,816,526,843,872,1010
  └─ YOY Sales Growth %,2.54%,88.29%,148.82%,76.26%,40.47%,37.03%,-4.51%,94.79%,85.57%,40.12%,91.07%,37.12%,23.81%
Expenses,306,253,385,270,385,323,371,546,689,434,732,746,878
  └─ Material Cost %,82%,83%,76%,74%,77%,75%,78%,78%,78%,74%,81%,78%,80%
  └─ Employee Cost %,4%,4%,3%,3%,3%,4%,4%,3%,3%,4%,3%,3%,3%
Operating Profit,7,21,78,56,54,52,70,90,127,92,111,126,132
OPM %,2%,8%,17%,17%,12%,14%,16%,14%,16%,18%,13%,14%,13%
Other Income,78,29,29,45,31,68,39,44,53,73,38,32,32
  └─ Exceptional items,55.67,-2.57,0.00,0.00,0.00,44.83,0.00,0.00,0.00,25.17,0.00,0.00,0.00
  └─ Other income normal,22.68,31.22,28.81,44.83,31.26,23.65,39.17,44.05,53.08,48.31,37.50,31.70,32.03
Interest,6,4,4,4,4,2,2,3,4,3,7,4,6
Depreciation,2,2,2,2,2,2,2,2,2,2,2,9,3
Profit before tax,77,44,101,95,79,117,105,129,174,161,140,144,155
Tax %,21%,42%,27%,4%,2%,16%,11%,26%,23%,16%,26%,17%,26%
Net Profit,61,25,74,92,78,98,94,96,135,136,104,119,115
  └─ Exceptional items AT,56,-3,0,0,0,45,0,0,0,25,0,0,0
  └─ Profit excl Excep,5,28,74,92,78,53,94,96,135,111,104,119,115
  └─ Profit for PE,5,28,74,92,78,53,94,96,135,111,104,119,115
  └─ Profit for EPS,61,25,74,92,78,98,94,96,135,136,104,119,115
  └─ YOY Profit Growth %,-88%,30%,104%,191%,1414%,91%,28%,4%,74%,108%,10%,24%,-15%
EPS in Rs,5.65,2.35,6.86,8.54,7.21,9.12,8.10,8.25,11.58,11.70,8.94,10.25,9.85
Raw PDF,,,,,,,,,,,,,
