Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,600,476,1012,1056,1286,771,1143,1148,1758,1069,1119,1350,1484
  └─ YOY Sales Growth %,-50.51%,7.94%,48.09%,64.64%,114.31%,62.12%,13.00%,8.64%,36.67%,38.51%,-2.15%,17.67%,-15.55%
Expenses,667,397,821,746,998,594,946,910,1492,827,1045,1164,1175
  └─ Material Cost %,68.47%,34.87%,48.76%,42.55%,48.71%,41.02%,52.74%,44.69%,39.63%,30.32%,49.59%,44.39%,48.84%
  └─ Employee Cost %,14.98%,18.21%,9.56%,8.84%,8.52%,12.95%,9.12%,8.99%,6.66%,9.99%,10.22%,9.13%,8.63%
Operating Profit,-67,79,191,310,288,177,197,237,266,241,74,187,310
OPM %,-11%,17%,19%,29%,22%,23%,17%,21%,15%,23%,7%,14%,21%
Other Income,133,84,89,58,80,84,101,47,157,54,127,71,157
  └─ Exceptional items,62,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other income normal,71,84,89,58,80,84,101,47,157,54,127,71,157
Interest,-1,9,10,8,7,7,9,11,12,12,20,28,32
Depreciation,11,17,19,20,19,19,26,32,27,34,31,33,32
Profit before tax,57,137,251,340,342,236,263,242,384,250,150,197,403
Tax %,30%,28%,28%,28%,24%,26%,28%,27%,25%,25%,28%,26%,31%
Net Profit,39,99,182,244,259,174,189,177,287,188,108,145,276
  └─ Exceptional items AT,42,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-3,99,182,244,259,174,189,177,287,188,108,145,276
  └─ Profit for PE,-3,99,182,244,259,174,189,177,287,188,108,145,276
  └─ Profit for EPS,39,99,182,244,259,174,189,177,287,188,108,145,276
  └─ YOY Profit Growth %,-101%,134%,61%,121%,10019%,77%,4%,-28%,11%,8%,-43%,-18%,-4%
EPS in Rs,1.50,3.75,6.90,9.29,9.84,6.62,7.18,6.73,10.92,7.14,4.09,5.50,10.51
Raw PDF,,,,,,,,,,,,,
