Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.94,3.53,16.50,9.46,2.08,5.80,14.49,11.62,3.16,5.41,7.88,15.16,1.43
  └─ YOY Sales Growth %,13%,21%,-27%,20%,121%,64%,-12%,23%,52%,-7%,-46%,30%,-55%
Expenses,1.07,2.83,14.92,8.83,2.11,4.94,13.02,11.50,1.86,4.20,7.08,13.26,0.62
  └─ Material Cost %,-272%,-46%,57%,37%,-126%,-13%,34%,42%,-106%,-8%,-7%,33%,-380%
  └─ Employee Cost %,149%,44%,9%,14%,65%,34%,16%,18%,58%,38%,29%,15%,130%
Operating Profit,-0.13,0.70,1.58,0.63,-0.03,0.86,1.47,0.12,1.30,1.21,0.80,1.90,0.81
OPM %,-13.83%,19.83%,9.58%,6.66%,-1.44%,14.83%,10.14%,1.03%,41.14%,22.37%,10.15%,12.53%,56.64%
Other Income,0.02,0.08,0.03,0.00,0.08,0.01,0.01,4.52,0.01,0.05,4.74,0.15,0.42
  └─ Other income normal,0.02,0.08,0.03,0.00,0.08,0.01,0.01,4.52,0.01,0.05,4.74,0.15,0.42
Interest,0.34,0.34,0.55,0.35,0.48,0.45,0.65,0.55,0.82,0.88,0.57,0.97,0.92
Depreciation,0.27,0.20,0.22,0.22,0.26,0.20,0.21,0.21,0.29,0.22,0.23,0.23,0.26
Profit before tax,-0.72,0.24,0.84,0.06,-0.69,0.22,0.62,3.88,0.20,0.16,4.74,0.85,0.05
Tax %,-2.78%,12.50%,16.67%,16.67%,1.45%,22.73%,8.06%,-1.29%,40.00%,12.50%,0.00%,15.29%,-60.00%
Net Profit,-0.70,0.21,0.70,0.05,-0.69,0.16,0.57,3.93,0.12,0.15,4.74,0.73,0.08
  └─ Profit excl Excep,-0.70,0.21,0.70,0.05,-0.69,0.16,0.57,3.93,0.12,0.15,4.74,0.73,0.08
  └─ Profit for PE,-0.70,0.21,0.70,0.05,-0.69,0.16,0.57,3.93,0.12,0.15,4.74,0.73,0.08
  └─ Profit for EPS,-0.70,0.21,0.70,0.05,-0.69,0.16,0.57,3.93,0.12,0.15,4.74,0.73,0.08
  └─ YOY Profit Growth %,-250.00%,50.00%,-36.36%,-87.50%,1.43%,-23.81%,-18.57%,7760.00%,117.39%,-6.25%,731.58%,-81.42%,-33.33%
EPS in Rs,-2.08,0.62,2.08,0.15,-2.05,0.48,1.70,11.69,0.36,0.45,14.10,2.17,0.24
Raw PDF,,,,,,,,,,,,,
