Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,286.55,263.50,283.64,272.91,286.87,260.63,246.39,205.06,214.88,215.55,240.74,223.52,228.62
  └─ YOY Sales Growth %,-0.72%,-9.68%,-9.60%,-1.53%,0.11%,-1.09%,-13.13%,-24.86%,-25.09%,-17.30%,-2.29%,9.00%,6.39%
Expenses,253.37,230.29,248.50,232.16,246.04,219.69,211.21,178.51,181.66,189.40,212.94,201.60,203.39
  └─ Material Cost %,51%,51%,51%,51%,52%,50%,50%,49%,50%,52%,51%,50%,50%
  └─ Employee Cost %,18%,19%,18%,17%,17%,17%,18%,20%,16%,18%,19%,21%,19%
Operating Profit,33.18,33.21,35.14,40.75,40.83,40.94,35.18,26.55,33.22,26.15,27.80,21.92,25.23
OPM %,11.58%,12.60%,12.39%,14.93%,14.23%,15.71%,14.28%,12.95%,15.46%,12.13%,11.55%,9.81%,11.04%
Other Income,0.94,3.09,78.45,2.07,3.33,2.41,1.91,3.10,4.30,4.55,2.37,3.07,4.39
  └─ Exceptional items,0.00,0.00,77.16,-0.10,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.94,3.09,1.29,2.17,3.38,2.41,1.91,3.10,4.30,4.55,2.37,3.07,4.39
Interest,8.73,9.00,13.87,8.21,6.69,6.45,5.65,4.93,4.34,3.79,3.57,3.89,3.60
Depreciation,15.13,15.01,15.02,14.87,16.28,15.59,16.00,15.95,15.93,16.40,17.01,17.97,15.97
Profit before tax,10.26,12.29,84.70,19.74,21.19,21.31,15.44,8.77,17.25,10.51,9.59,3.13,10.05
Tax %,-62.18%,24.33%,14.75%,24.52%,15.90%,33.18%,38.21%,21.66%,43.65%,42.91%,37.33%,72.84%,19.30%
Net Profit,16.64,9.30,72.22,14.91,17.83,14.24,9.54,6.87,9.72,6.00,6.01,0.86,8.11
  └─ Exceptional items AT,0.00,0.00,65.78,-0.08,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,16.64,9.30,6.44,14.99,17.88,14.24,9.54,6.87,9.72,6.00,6.01,0.86,8.11
  └─ Profit for PE,16.64,9.30,6.44,14.99,17.88,14.24,9.54,6.87,9.72,6.00,6.01,0.86,8.11
  └─ Profit for EPS,16.64,9.30,72.22,14.91,17.83,14.24,9.54,6.87,9.72,6.00,6.01,0.86,8.11
  └─ YOY Profit Growth %,48.04%,2413.51%,82.44%,483.27%,7.45%,53.12%,48.14%,-54.17%,-45.64%,-57.87%,-37.00%,-87.48%,-16.56%
EPS in Rs,8.87,4.96,38.48,7.94,9.50,7.58,5.08,3.66,5.17,3.19,3.20,0.46,4.31
Raw PDF,,,,,,,,,,,,,
