Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,11.30,2.42,8.17,12.62,11.11,7.04,5.72,14.33,36.43,16.51,27.40,24.57,63.36
  └─ YOY Sales Growth %,,,,180%,-2%,191%,-30%,14%,228%,135%,379%,71%,74%
Expenses,10.38,2.99,6.73,11.57,11.50,6.32,4.93,11.76,36.62,13.64,26.27,23.34,62.50
  └─ Material Cost %,86%,107%,77%,81%,92%,77%,73%,75%,97%,79%,93%,90%,97%
  └─ Employee Cost %,0%,1%,1%,2%,4%,5%,6%,1%,0%,1%,0%,0%,0%
Operating Profit,0.92,-0.57,1.44,1.05,-0.39,0.72,0.79,2.57,-0.19,2.87,1.13,1.23,0.86
OPM %,8.14%,-23.55%,17.63%,8.32%,-3.51%,10.23%,13.81%,17.93%,-0.52%,17.38%,4.12%,5.01%,1.36%
Other Income,0.22,0.20,0.21,0.21,0.20,0.19,0.18,0.23,0.21,0.18,0.24,0.18,0.17
  └─ Other income normal,0.22,0.20,0.21,0.21,0.20,0.19,0.18,0.23,0.21,0.18,0.24,0.18,0.17
Interest,0.00,0.00,0.00,0.05,0.07,0.12,0.13,0.15,0.23,0.29,0.10,0.18,0.23
Depreciation,0.01,0.01,0.01,0.02,0.03,0.07,0.06,0.05,0.11,0.11,0.04,0.01,0.01
Profit before tax,1.13,-0.38,1.64,1.19,-0.29,0.72,0.78,2.60,-0.32,2.65,1.23,1.22,0.79
Tax %,25.66%,0.00%,25.61%,30.25%,110.34%,40.28%,39.74%,26.54%,0.00%,19.25%,21.95%,17.21%,32.91%
Net Profit,0.84,-0.38,1.21,0.83,-0.61,0.43,0.47,1.90,-0.32,2.14,0.95,1.01,0.53
  └─ Profit excl Excep,1,-0,1,1,-1,0,0,2,-0,2,1,1,1
  └─ Profit for PE,1,-0,1,1,-1,0,0,2,-0,2,1,1,1
  └─ Profit for EPS,1,-0,1,1,-1,0,0,2,-0,2,1,1,1
  └─ YOY Profit Growth %,,,,453%,-173%,213%,-61%,129%,48%,398%,102%,-47%,266%
EPS in Rs,0.01,-0.01,0.02,0.01,-0.01,0.01,0.01,0.03,-0.00,0.03,0.01,0.02,0.01
Raw PDF,,,,,,,,,,,,,
