Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,132,116,148,122,136,123,145,139,147,117,137,139,175
  └─ YOY Sales Growth %,7.87%,-5.49%,15.49%,-3.74%,2.59%,5.35%,-2.39%,13.80%,8.49%,-4.93%,-5.45%,-0.27%,18.58%
Expenses,124,110,136,114,124,111,129,125,132,107,124,126,158
  └─ Material Cost %,62%,61%,61%,58%,59%,57%,56%,57%,59%,55%,54%,56%,58%
  └─ Employee Cost %,17%,18%,18%,19%,18%,19%,18%,18%,17%,21%,20%,20%,19%
Operating Profit,8,6,12,9,11,12,16,14,15,9,13,13,17
OPM %,6%,5%,8%,7%,8%,10%,11%,10%,10%,8%,9%,9%,10%
Other Income,0,2,0,0,0,1,0,1,1,1,0,1,50
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.79
  └─ Other income normal,0.49,1.68,0.49,0.12,0.22,0.67,0.31,0.83,0.85,0.53,0.24,0.61,0.49
Interest,3,4,3,4,4,4,4,4,4,4,4,4,4
Depreciation,8,8,9,9,9,9,9,9,8,8,9,9,9
Profit before tax,-3,-4,0,-4,-1,0,4,2,3,-3,-0,0,53
Tax %,-12%,-31%,-17%,-25%,768%,0%,26%,16%,19%,-23%,-50%,-133%,15%
Net Profit,-2,-3,1,-3,-8,0,3,2,2,-2,-0,0,45
  └─ Exceptional items AT,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,42.27
  └─ Profit excl Excep,-2.28,-2.75,0.54,-2.67,-8.16,0.10,2.86,1.62,2.42,-2.27,-0.05,0.07,3.18
  └─ Profit for PE,-2.28,-2.75,0.54,-2.67,-8.16,0.10,2.86,1.62,2.42,-2.27,-0.05,0.07,3.18
  └─ Profit for EPS,-2.28,-2.75,0.54,-2.67,-8.16,0.10,2.86,1.62,2.42,-2.27,-0.05,0.07,45.45
  └─ YOY Profit Growth %,-365.12%,-574.14%,193.10%,27.25%,-257.89%,103.64%,429.63%,160.67%,129.66%,-2370.00%,-101.75%,-95.68%,31.40%
EPS in Rs,-1.63,-1.96,0.39,-1.91,-5.83,0.07,2.03,1.15,1.72,-1.61,-0.04,0.05,32.20
Raw PDF,,,,,,,,,,,,,
