Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44.99,235.28,22.57,31.74,43.04,243.88,32.19,36.87,51.97,283.70,43.85,65.96,51.59
  └─ YOY Sales Growth %,65.34%,12.39%,3.87%,25.45%,-4.33%,3.66%,42.62%,16.16%,20.75%,16.33%,36.22%,78.90%,-0.73%
Expenses,41.06,198.26,17.58,26.09,39.11,207.34,27.38,28.83,51.55,245.41,37.74,62.39,47.11
  └─ Material Cost %,-38%,23%,-6%,18%,-158%,23%,37%,-202%,-161%,11%,-11%,-118%,-104%
  └─ Employee Cost %,14%,3%,35%,19%,17%,3%,28%,28%,12%,3%,24%,18%,8%
Operating Profit,3.93,37.02,4.99,5.65,3.93,36.54,4.81,8.04,0.42,38.29,6.11,3.57,4.48
OPM %,8.74%,15.73%,22.11%,17.80%,9.13%,14.98%,14.94%,21.81%,0.81%,13.50%,13.93%,5.41%,8.68%
Other Income,0.26,0.12,0.06,2.54,1.36,0.13,0.08,0.48,4.40,3.83,4.00,4.42,3.63
  └─ Exceptional items,0.00,0.00,0.00,2.50,0.95,0.00,0.00,0.00,0.54,2.06,2.06,2.69,1.26
  └─ Other income normal,0.26,0.12,0.06,0.04,0.41,0.13,0.08,0.48,3.86,1.77,1.94,1.73,2.37
Interest,1.53,2.76,2.44,2.84,1.07,2.24,2.98,3.90,1.37,3.20,3.66,4.54,4.59
Depreciation,0.99,0.76,0.76,0.76,0.98,0.83,0.83,0.83,1.34,0.98,0.99,0.98,1.03
Profit before tax,1.67,33.62,1.85,4.59,3.24,33.60,1.08,3.79,2.11,37.94,5.46,2.47,2.49
Tax %,13.77%,0.65%,18.92%,16.78%,19.14%,0.74%,-2.78%,30.08%,29.86%,1.74%,11.72%,35.22%,100.40%
Net Profit,1.43,33.41,1.50,3.82,2.62,33.35,1.11,2.65,1.48,37.28,4.82,1.60,-0.01
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,2,1,0,0,0,1,2,2,2,0
  └─ Profit excl Excep,1,33,2,1,2,33,1,3,1,35,3,-0,-0
  └─ Profit for PE,1,33,2,1,2,33,1,3,1,35,3,-0,-0
  └─ Profit for EPS,1,33,2,4,3,33,1,3,1,37,5,2,-0
  └─ YOY Profit Growth %,105%,9%,3%,-1%,15%,-0%,-26%,99%,-44%,6%,170%,-108%,-101%
EPS in Rs,0.76,17.59,0.79,2.02,1.38,17.55,0.58,1.39,0.78,19.62,2.54,0.84,-0.01
Raw PDF,,,,,,,,,,,,,
