Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21849,21187,22220,23505,22433,21282,24896,26716,26440,25952,29076,30922,33213
  └─ YOY Sales Growth %,26.28%,26.09%,16.64%,8.45%,2.68%,0.45%,12.04%,13.66%,17.86%,21.94%,16.79%,15.74%,25.62%
Expenses,21305,20768,21739,22988,21974,20911,24437,26114,25843,25552,28487,30296,32599
  └─ Material Cost %,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%
  └─ Employee Cost %,1%,2%,1%,1%,1%,2%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,543,419,481,517,459,371,458,602,597,400,589,626,614
OPM %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Other Income,46,64,76,45,79,53,57,48,696,50,43,37,-97
  └─ Exceptional items,0,0,0,0,0,0,0,0,626,0,0,0,-152
  └─ Other income normal,46,64,76,45,79,53,57,48,70,50,43,37,56
Interest,92,88,106,85,106,81,84,84,82,92,116,79,72
Depreciation,43,42,44,43,52,51,49,54,63,54,55,47,50
Profit before tax,455,352,408,434,381,292,381,513,1148,304,460,538,395
Tax %,28%,27%,24%,20%,15%,26%,26%,21%,20%,23%,24%,23%,27%
Net Profit,328,255,312,348,324,217,283,403,918,233,350,413,288
  └─ Minority share,-18,-6,-8,-7,2,29,10,-3,-252,42,38,22,104
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,500,0,0,0,-98
  └─ Profit excl Excep,328,255,312,348,324,217,283,403,418,233,350,413,386
  └─ Profit for PE,310,249,303,341,326,246,293,400,303,275,388,436,490
  └─ Profit for EPS,310,249,303,341,326,246,293,400,666,275,388,436,391
  └─ YOY Profit Growth %,-11%,-21%,-22%,-10%,5%,-1%,-3%,17%,-7%,12%,32%,9%,62%
EPS in Rs,3.97,3.18,3.88,4.36,4.16,3.15,3.75,5.12,8.51,3.52,4.96,5.57,5.01
Raw PDF,,,,,,,,,,,,,
