Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,264,260,313,287,292,293,344,319,331,321,370,410,437
  └─ YOY Sales Growth %,-22.62%,-0.38%,19.04%,9.24%,10.67%,12.43%,9.85%,11.35%,13.41%,9.90%,7.61%,28.49%,32.09%
Expenses,227,214,255,222,222,222,258,239,252,231,262,296,317
  └─ Material Cost %,33.95%,33.89%,40.19%,33.66%,33.28%,31.77%,35.48%,28.50%,31.59%,24.77%,28.52%,32.49%,32.49%
  └─ Employee Cost %,27.30%,28.01%,23.35%,24.08%,22.78%,24.66%,22.15%,23.02%,21.44%,25.45%,22.45%,20.34%,19.81%
Operating Profit,37,46,58,65,70,70,86,81,79,91,108,114,120
OPM %,14%,18%,19%,23%,24%,24%,25%,25%,24%,28%,29%,28%,27%
Other Income,2,2,2,2,9,10,5,2,-21,6,2,-13,45
  └─ Exceptional items,0.00,0.00,0.00,0.00,6.13,0.00,0.00,0.00,-30.59,0.00,0.00,-12.86,25.02
  └─ Other income normal,2.17,1.93,1.81,1.94,2.49,9.52,4.99,1.52,9.93,6.38,1.75,0.26,19.99
Interest,18,18,23,26,24,24,26,12,14,19,16,11,14
Depreciation,26,27,28,27,27,27,28,29,29,29,30,30,31
Profit before tax,-4,3,9,14,28,29,37,42,15,50,64,61,120
Tax %,90%,64%,83%,67%,12%,51%,51%,24%,5%,5%,32%,27%,10%
Net Profit,-8,1,2,5,24,14,18,32,15,47,44,45,108
  └─ Minority share,0,0,0,-0,0,0,-0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,4,0,0,0,-20,0,0,-9,22
  └─ Profit excl Excep,-8,1,2,5,21,14,18,32,34,47,44,54,85
  └─ Profit for PE,-8,1,2,5,21,14,18,32,34,47,44,54,85
  └─ Profit for EPS,-8,1,2,5,24,14,18,32,15,47,44,45,108
  └─ YOY Profit Growth %,-127%,39%,109%,169%,359%,1092%,1014%,594%,65%,234%,146%,70%,148%
EPS in Rs,-0.46,0.07,0.09,0.26,1.41,0.72,0.92,1.62,0.74,2.40,2.25,2.28,5.51
Raw PDF,,,,,,,,,,,,,
