Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10984,23384,17388,26430,22482,25396,25158,4536,15687,25401,11936,22834,3185
  └─ YOY Sales Growth %,-16%,1552%,-23%,52%,105%,9%,45%,-83%,-30%,0%,-53%,403%,-80%
Expenses,11400,23663,17682,26584,22760,25362,24839,4295,15272,25188,11955,22093,3940
  └─ Employee Cost %,3.54%,1.75%,2.30%,1.40%,2.00%,1.93%,2.00%,10.48%,2.53%,1.93%,3.90%,2.00%,14.76%
Operating Profit,-416,-280,-293,-155,-278,34,319,241,415,213,-19,741,-754
OPM %,-4%,-1%,-2%,-1%,-1%,0%,1%,5%,3%,1%,-0%,3%,-24%
Other Income,780,496,570,420,549,237,-17,169,183,177,408,-243,1036
  └─ Other income normal,780,496,570,420,549,237,-17,169,183,177,408,-243,1036
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,364,216,276,265,270,271,302,410,598,390,389,498,281
Tax %,35%,5%,12%,14%,36%,17%,17%,21%,36%,23%,24%,22%,-122%
Net Profit,235,206,244,227,174,224,251,325,385,301,296,387,624
  └─ Profit excl Excep,235,206,244,227,174,224,251,325,385,301,296,387,624
  └─ Profit for PE,235,206,244,227,174,224,251,325,385,301,296,387,624
  └─ Profit for EPS,235,206,244,227,174,224,251,325,385,301,296,387,624
  └─ YOY Profit Growth %,26%,32%,22%,2%,-26%,9%,3%,43%,122%,34%,18%,19%,62%
EPS in Rs,1.64,1.43,1.69,1.58,1.21,1.56,1.74,2.25,2.67,2.08,2.04,2.67,4.30
Raw PDF,,,,,,,,,,,,,
