Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13203,9691,11429,11093,13542,10724,11148,11995,14696,11709,12577,14830,17246
  └─ YOY Sales Growth %,33.00%,14.42%,19.05%,6.66%,2.57%,10.66%,-2.46%,8.14%,8.52%,9.18%,12.82%,23.63%,17.36%
Expenses,11245,8183,9559,9131,10975,8856,9108,9659,11705,9535,10136,12008,13938
  └─ Material Cost %,68%,64%,65%,63%,63%,61%,61%,61%,61%,58%,58%,61%,62%
  └─ Employee Cost %,7%,9%,8%,8%,7%,9%,9%,9%,8%,10%,9%,8%,7%
Operating Profit,1958,1509,1870,1961,2567,1868,2040,2336,2991,2173,2441,2822,3308
OPM %,15%,16%,16%,18%,19%,17%,18%,19%,20%,19%,19%,19%,19%
Other Income,97,53,-1,46,10,36,245,75,22,103,103,-140,186
  └─ Exceptional items,58,7,-38,13,-66,5,119,2,-111,0,-40,-325,-19
  └─ Other income normal,39,46,37,33,77,31,126,73,133,103,143,185,205
Interest,582,655,715,783,829,904,962,1011,1053,1112,1152,1200,1241
Depreciation,259,227,227,241,233,235,244,268,340,273,268,282,314
Profit before tax,1214,679,927,984,1516,765,1078,1132,1621,891,1124,1200,1940
Tax %,34%,14%,39%,38%,38%,28%,29%,28%,23%,26%,27%,28%,29%
Net Profit,803,584,569,609,934,551,767,820,1246,658,820,862,1381
  └─ Minority share,-50,-41,-43,-49,-80,-42,-61,-58,-116,-47,-64,-49,-91
  └─ Exceptional items AT,36,4,-24,8,-41,3,80,2,-66,0,-28,-222,-14
  └─ Profit excl Excep,766,580,593,601,974,548,687,818,1312,658,848,1084,1395
  └─ Profit for PE,718,540,548,553,891,506,632,761,1190,611,782,1023,1303
  └─ Profit for EPS,753,544,526,560,853,509,706,762,1130,611,756,813,1291
  └─ YOY Profit Growth %,179%,8227%,244%,74%,24%,-6%,15%,38%,34%,21%,24%,35%,10%
EPS in Rs,1.28,0.93,0.90,0.95,1.45,0.87,1.20,1.30,1.92,1.04,1.29,1.38,2.20
Raw PDF,,,,,,,,,,,,,
