Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3065,3272,4943,4818,4658,6580,11534,10454,10293,12836,14855,10672,10511
  └─ YOY Sales Growth %,3.82%,14.59%,27.84%,100.37%,51.95%,101.12%,133.33%,116.96%,120.97%,95.08%,28.79%,2.08%,2.12%
Expenses,2909,3140,4744,4634,4476,6332,11108,10063,9850,12353,14294,10257,10102
  └─ Material Cost %,90%,90%,90%,91%,91%,91%,92%,93%,92%,93%,93%,93%,92%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,1%,1%,1%,1%,1%,2%,2%
Operating Profit,156,132,199,184,182,248,426,391,443,482,561,414,408
OPM %,5%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%
Other Income,3,6,3,4,19,16,206,10,265,8,497,139,90
  └─ Exceptional items,0,0,0,0,0,0,210,0,250,0,0,0,0
  └─ Other income normal,3,6,3,4,19,16,-3,10,15,8,497,139,90
Interest,15,14,17,22,21,29,38,41,46,33,38,43,24
Depreciation,32,34,36,41,51,55,66,75,86,93,96,99,105
Profit before tax,112,90,149,126,130,180,529,285,576,366,924,412,370
Tax %,28%,25%,24%,23%,25%,22%,22%,24%,19%,23%,19%,22%,19%
Net Profit,81,67,113,97,97,140,412,216,465,280,746,321,298
  └─ Minority share,0,2,-6,-1,-2,-6,-22,-45,-64,-55,-76,-33,-42
  └─ Exceptional items AT,0,0,0,0,0,0,163,0,202,0,0,0,0
  └─ Profit excl Excep,81,67,113,97,97,140,249,216,263,280,746,321,298
  └─ Profit for PE,81,69,107,96,95,134,235,171,227,225,670,287,256
  └─ Profit for EPS,81,69,107,96,95,134,390,171,401,225,670,287,256
  └─ YOY Profit Growth %,28%,51%,39%,86%,18%,94%,119%,78%,138%,68%,185%,68%,13%
EPS in Rs,13.54,11.55,18.02,16.12,15.91,22.34,65.15,28.50,66.54,37.20,110.72,47.34,42.17
Raw PDF,,,,,,,,,,,,,
