Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,107,235,189,90,156,135,151,119,162,171,75,145,171
  └─ YOY Sales Growth %,-65.44%,19.35%,-1.99%,-44.07%,45.49%,-42.66%,-20.40%,32.51%,4.06%,26.91%,-50.40%,22.06%,5.28%
Expenses,109,230,195,94,146,122,143,116,154,153,84,146,164
  └─ Material Cost %,66%,66%,72%,51%,66%,52%,63%,62%,65%,57%,73%,69%,73%
  └─ Employee Cost %,5%,3%,4%,7%,4%,5%,5%,6%,4%,4%,9%,6%,4%
Operating Profit,-2,5,-6,-5,10,12,8,3,9,18,-10,-1,7
OPM %,-2%,2%,-3%,-5%,7%,9%,5%,2%,5%,10%,-13%,-1%,4%
Other Income,1,0,0,0,0,0,8,0,-477,1,4,0,1090
  └─ Exceptional items,0,0,0,0,0,0,8,0,-477,0,0,0,1089
  └─ Other income normal,1,0,0,0,0,0,0,0,0,1,4,0,1
Interest,7,8,7,7,7,7,8,8,8,8,8,9,8
Depreciation,12,12,12,13,12,12,12,12,12,6,6,7,6
Profit before tax,-20,-14,-25,-24,-9,-7,-4,-17,-488,4,-20,-17,1083
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-20,-14,-25,-24,-9,-7,-4,-17,-488,4,-20,-17,1083
  └─ Exceptional items AT,0,0,0,0,0,0,8,0,-477,0,0,0,1089
  └─ Profit excl Excep,-20,-14,-25,-24,-9,-7,-12,-17,-11,4,-20,-17,-7
  └─ Profit for PE,-20,-14,-25,-24,-9,-7,-12,-17,-11,4,-20,-17,-7
  └─ Profit for EPS,-20,-14,-25,-24,-9,-7,-4,-17,-488,4,-20,-17,1083
  └─ YOY Profit Growth %,-117%,45%,-15%,-19%,56%,51%,53%,29%,-28%,162%,-73%,4%,43%
EPS in Rs,-1.76,-1.21,-2.13,-2.10,-0.77,-0.60,-0.36,-1.49,-42.16,0.37,-1.75,-1.28,83.73
Raw PDF,,,,,,,,,,,,,
