Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,41.79,58.35,52.64,44.74,44.33,52.84,60.17,53.98,50.78,67.04,58.28,56.36,49.28
  └─ YOY Sales Growth %,0.36%,12.28%,-3.89%,-7.94%,6.08%,-9.44%,14.30%,20.65%,14.55%,26.87%,-3.14%,4.41%,-2.95%
Expenses,32.97,39.56,36.82,35.75,36.10,37.77,44.21,42.34,39.30,48.10,46.41,44.58,41.79
  └─ Material Cost %,35.87%,31.33%,33.49%,37.59%,35.30%,33.57%,37.51%,37.68%,32.59%,37.93%,39.62%,36.02%,34.19%
  └─ Employee Cost %,17.80%,13.35%,14.55%,17.30%,18.18%,14.04%,12.90%,15.04%,17.37%,12.72%,15.27%,18.54%,19.56%
Operating Profit,8.82,18.79,15.82,8.99,8.23,15.07,15.96,11.64,11.48,18.94,11.87,11.78,7.49
OPM %,21.11%,32.20%,30.05%,20.09%,18.57%,28.52%,26.52%,21.56%,22.61%,28.25%,20.37%,20.90%,15.20%
Other Income,1.36,2.32,1.91,2.32,3.11,1.96,9.71,1.24,1.36,4.25,5.32,1.50,-1.73
  └─ Exceptional items,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.73,2.32,1.91,2.32,3.11,1.96,9.71,1.24,1.36,4.25,5.32,1.50,-1.73
Interest,0.77,0.78,0.76,0.73,0.61,0.51,0.49,0.45,0.41,0.45,0.27,0.26,0.43
Depreciation,3.70,3.65,3.66,3.69,3.69,3.54,3.59,3.58,3.58,3.48,3.52,3.76,3.91
Profit before tax,5.71,16.68,13.31,6.89,7.04,12.98,21.59,8.85,8.85,19.26,13.40,9.26,1.42
Tax %,9.81%,23.44%,22.69%,21.92%,20.17%,24.42%,25.89%,25.42%,25.42%,22.07%,25.00%,29.16%,30.28%
Net Profit,5.15,12.77,10.29,5.39,5.63,9.81,16.00,6.60,6.61,15.01,10.05,6.56,1.00
  └─ Exceptional items AT,-0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,5,13,10,5,6,10,16,7,7,15,10,7,1
  └─ Profit for PE,5,13,10,5,6,10,16,7,7,15,10,7,1
  └─ Profit for EPS,5,13,10,5,6,10,16,7,7,15,10,7,1
  └─ YOY Profit Growth %,-6%,5%,2%,-23%,3%,-23%,55%,22%,17%,53%,-37%,-1%,-85%
EPS in Rs,1.91,4.73,3.81,1.99,2.13,3.71,6.05,2.49,2.50,5.66,3.79,2.47,0.38
Raw PDF,,,,,,,,,,,,,
